date,OPEN,MAX,MIN,CLOSE,VOLUME,CAP,DURATION,YIELD
14 03 19,491.24,491.47,491.11,491.14,13 747 606 580.2,4 785 326 327 230,1 881,8.25
15 03 19,491.37,491.58,491.11,491.34,14 857 067 642.6,4 787 232 125 380,1 880,8.24
18 03 19,491.64,493.33,491.61,493.32,19 565 625 945,4 806 571 692 930,1 881,8.17
19 03 19,493.48,494.60,493.48,494.44,13 861 793 684.7,4 817 504 615 450,1 883,8.13
20 03 19,494.97,495.09,493.63,493.86,12 307 202 541,4 811 891 197 410,1 880,8.16
21 03 19,494.08,496.49,494.08,496.33,12 520 587 179.7,4 835 932 353 580,1 885,8.06
22 03 19,496.42,496.68,495.45,495.46,11 880 641 046.7,4 827 429 037 270,1 881,8.10
25 03 19,495.76,496.21,494.80,496.21,15 280 023 054.3,4 834 767 128 870,1 880,8.08
26 03 19,496.46,496.67,496.22,496.29,19 988 543 952.7,4 835 499 564 510,1 878,8.08
27 03 19,496.47,496.67,495.35,495.41,12 037 614 833.1,4 826 950 661 120,1 881,8.12
28 03 19,495.53,495.53,493.91,493.93,17 352 843 752.9,4 799 000 382 700,1 877,8.19
29 03 19,494.08,494.91,493.96,493.96,11 548 980 384.4,4 799 290 689 010,1 875,8.19
01 04 19,494.29,494.70,493.16,493.18,25 148 880 152.9,4 791 720 606 230,1 870,8.24
02 04 19,493.62,493.62,493.08,493.14,18 005 401 251.4,4 791 326 193 670,1 868,8.25
03 04 19,493.23,493.60,493.17,493.29,26 785 737 724.7,4 792 789 976 070,1 874,8.25
04 04 19,493.77,493.88,493.14,493.15,12 020 037 028.7,4 780 826 098 840,1 872,8.26
05 04 19,493.28,494.12,493.28,494.11,16 935 217 803.5,4 790 166 856 510,1 873,8.22
08 04 19,494.29,495.22,494.29,494.90,14 551 171 513.1,4 797 795 799 930,1 871,8.20
09 04 19,495.00,496.18,495.00,495.99,19 088 759 587.3,4 808 332 662 100,1 872,8.16
10 04 19,496.16,496.48,495.76,496.48,26 655 353 235.8,4 813 122 685 550,1 880,8.14
11 04 19,496.60,497.38,496.53,497.37,18 783 494 976.8,4 808 308 968 550,1 882,8.11
12 04 19,497.53,497.80,497.42,497.67,20 004 080 536.2,4 811 213 842 770,1 881,8.10
15 04 19,498.09,498.53,497.43,497.43,11 937 821 380.1,4 808 895 207 520,1 876,8.12
16 04 19,497.42,497.70,497.13,497.18,9 636 380 564.85,4 806 475 221 630,1 874,8.14
17 04 19,497.27,497.76,497.18,497.63,28 013 047 072.1,4 810 861 901 010,1 874,8.12
18 04 19,497.73,497.90,497.06,497.09,13 159 959 171.9,4 799 983 794 510,1 871,8.15
19 04 19,497.39,497.76,497.27,497.34,707 943 321.91,4 802 391 759 000,1 870,8.15
22 04 19,497.58,498.03,497.51,497.70,2 351 640 118.39,4 805 849 662 480,1 867,8.14
23 04 19,497.81,497.98,497.23,497.24,9 187 832 816.98,4 801 414 264 110,1 865,8.17
24 04 19,497.33,498.04,496.84,497.34,12 739 885 489,4 802 345 475 530,1 869,8.17
25 04 19,497.53,497.64,496.98,496.98,13 108 438 277.2,4 786 521 478 400,1 867,8.19
26 04 19,497.29,497.51,497.03,497.51,17 246 752 282,4 791 632 369 690,1 866,8.17
29 04 19,497.91,499.12,497.71,499.12,14 576 389 359.8,4 807 143 742 160,1 866,8.12
30 04 19,499.27,500.28,499.27,500.28,5 862 673 445.36,4 818 273 232 630,1 868,8.07
02 05 19,500.62,501.13,500.61,500.92,29 619 243.03,4 824 475 583 410,1 866,8.05
03 05 19,501.08,501.42,500.81,500.83,256 692 086.53,4 823 574 540 430,1 865,8.06
06 05 19,501.24,501.91,500.37,500.53,2 227 532 932.97,4 820 670 265 800,1 861,8.09
07 05 19,500.61,500.87,500.51,500.80,6 977 646 228.06,4 823 313 140 140,1 860,8.08
08 05 19,500.97,501.34,500.74,501.20,4 144 214 422.89,4 827 206 680 230,1 860,8.07
10 05 19,501.35,501.46,501.09,501.25,192 038 836.83,4 827 725 999 510,1 858,8.08
13 05 19,501.55,501.57,501.09,501.33,11 233 251 394.5,4 828 508 379 130,1 854,8.09
14 05 19,501.45,501.56,501.33,501.52,11 881 126 382.4,4 830 348 466 880,1 853,8.08
15 05 19,501.69,502.27,501.15,502.20,29 688 295 332.8,4 836 872 252 420,1 852,8.06
16 05 19,502.32,503.48,502.32,503.48,34 345 460 785.6,4 849 183 023 360,1 854,8.01
17 05 19,503.63,504.44,503.63,504.40,31 175 704 118.6,4 858 090 303 850,1 854,7.97
20 05 19,504.60,505.72,504.58,505.72,12 949 541 460.2,4 870 842 649 630,1 854,7.93
21 05 19,505.86,506.42,505.67,506.33,17 081 206 832.2,4 876 734 896 790,1 855,7.91
22 05 19,506.55,508.64,506.55,508.64,13 891 379 049.9,4 898 946 187 050,1 858,7.82
23 05 19,508.86,509.21,508.03,508.04,29 027 258 159.6,4 893 173 452 430,1 856,7.85
24 05 19,508.14,508.47,507.97,508.21,31 122 484 898.2,4 894 792 751 850,1 855,7.85
27 05 19,508.59,509.08,508.26,508.53,2 038 799 551.82,4 897 905 534 190,1 852,7.85
28 05 19,508.77,508.91,508.43,508.48,5 122 101 652.79,4 897 442 705 610,1 850,7.85
29 05 19,508.65,508.69,507.92,507.94,9 470 361 201.66,4 892 194 398 350,1 856,7.88
30 05 19,508.27,509.12,507.96,509.12,19 861 650 256.9,4 890 863 024 230,1 858,7.84
31 05 19,509.24,509.58,508.95,509.30,18 062 415 741.6,4 892 576 253 680,1 857,7.83
03 06 19,509.49,510.03,509.24,509.24,8 059 256 893.84,5 403 806 814 430,1 844,7.85
04 06 19,509.43,510.18,508.64,510.17,21 344 184 351,5 413 678 532 010,1 845,7.82
05 06 19,510.20,511.82,510.14,511.78,24 194 102 775.6,5 430 771 601 270,1 853,7.75
06 06 19,511.90,513.07,511.61,513.07,21 688 400 979.2,5 432 426 398 730,1 855,7.70
07 06 19,513.17,513.98,512.92,513.98,26 209 444 025.6,5 442 074 492 890,1 855,7.67
10 06 19,514.28,515.08,513.76,515.08,6 665 605 933.04,5 453 732 503 250,1 854,7.64
11 06 19,515.29,515.56,514.46,515.53,7 129 540 065.48,5 458 528 529 170,1 854,7.62
13 06 19,514.63,515.16,514.04,514.13,13 916 096 332.3,5 443 711 786 150,1 853,7.64
14 06 19,514.30,514.99,514.28,514.99,24 590 966 944.5,5 452 787 011 700,1 854,7.61
17 06 19,515.34,516.18,515.34,516.16,16 316 197 850.8,5 465 142 652 820,1 853,7.57
18 06 19,516.34,516.69,516.03,516.69,50 304 858 878.9,5 470 781 691 650,1 853,7.56
19 06 19,517.13,519.24,517.13,519.23,36 758 641 736.2,5 497 717 109 140,1 858,7.45
20 06 19,519.35,522.25,519.35,522.01,35 842 077 080.7,5 514 865 318 880,1 862,7.35
21 06 19,521.97,522.37,520.61,520.61,51 370 991 850.3,5 500 110 381 490,1 858,7.41
24 06 19,520.92,521.48,520.34,521.40,24 999 686 347.7,5 508 504 137 400,1 857,7.39
25 06 19,521.66,522.36,521.66,521.67,14 027 871 543.8,5 511 324 832 790,1 856,7.38
26 06 19,521.67,521.91,520.86,520.87,18 043 020 560.4,5 502 830 865 270,1 854,7.42
27 06 19,521.17,521.24,520.76,520.83,33 189 087 634.1,5 502 394 531 990,1 853,7.42
28 06 19,520.96,521.61,520.96,521.56,17 790 164 633.7,5 510 073 570 160,1 853,7.40
01 07 19,522.00,522.83,521.75,522.83,9 893 130 921.94,5 523 461 077 330,1 851,7.36
02 07 19,522.94,523.20,522.63,522.85,16 427 091 247.5,5 523 637 205 220,1 850,7.36
03 07 19,522.92,523.02,522.58,522.78,19 202 971 652.3,5 522 856 985 250,1 848,7.37
04 07 19,522.96,523.68,522.53,523.68,21 496 512 506.3,5 532 323 626 650,1 849,7.34
05 07 19,523.77,524.06,523.42,523.99,5 063 154 731.24,5 535 591 652 670,1 848,7.33
08 07 19,524.29,524.32,523.71,523.90,6 898 363 482.01,5 534 639 976 050,1 844,7.34
09 07 19,524.33,524.80,524.33,524.47,9 968 588 365.71,5 540 697 797 940,1 843,7.33
10 07 19,524.59,525.10,524.38,525.10,23 285 778 541.4,5 547 399 529 780,1 843,7.30
11 07 19,525.23,525.81,525.23,525.76,17 758 804 869.3,5 554 339 194 300,1 843,7.28
12 07 19,525.88,525.88,524.82,524.84,32 271 122 607.9,5 544 604 668 030,1 840,7.32
15 07 19,525.13,525.45,524.89,524.95,18 635 707 028.3,5 545 798 043 150,1 837,7.33
16 07 19,524.92,525.32,524.83,524.95,7 796 405 847,5 545 792 730 140,1 835,7.34
17 07 19,525.05,525.48,524.91,525.08,14 892 481 296,5 547 164 156 130,1 834,7.34
18 07 19,525.13,525.38,524.82,524.82,19 338 434 346.9,5 544 367 029 760,1 832,7.35
19 07 19,524.90,525.37,524.63,525.37,13 479 468 552.5,5 550 180 688 490,1 832,7.33
22 07 19,525.69,527.08,525.65,527.03,18 529 734 730.7,5 567 754 623 370,1 832,7.28
23 07 19,527.21,527.78,526.73,527.78,18 788 350 561,5 575 656 937 350,1 831,7.25
24 07 19,527.97,528.70,527.84,528.70,16 183 847 324.2,5 585 358 380 060,1 834,7.22
25 07 19,528.89,529.90,528.78,529.90,24 106 668 872.2,5 582 746 039 710,1 835,7.17
26 07 19,530.06,531.41,529.16,529.16,5 871 158 025.98,5 574 933 327 850,1 832,7.21
29 07 19,529.23,529.46,528.21,528.41,5 035 262 626.39,5 567 025 661 020,1 826,7.25
30 07 19,528.54,528.65,527.71,528.36,12 105 475 926.2,5 566 503 741 820,1 825,7.25
31 07 19,528.48,528.60,527.93,528.60,22 694 352 085.6,5 569 079 913 170,1 831,7.25
01 08 19,528.72,528.91,528.43,528.43,11 872 470 575.1,5 549 469 552 930,1 829,7.26
02 08 19,528.53,528.56,526.23,526.23,42 136 245 831.8,5 526 394 253 220,1 824,7.35
05 08 19,526.84,527.78,526.13,527.68,17 859 057 470.7,5 541 619 668 640,1 823,7.30
06 08 19,527.76,528.95,527.58,528.94,21 111 378 579.7,5 554 848 262 460,1 825,7.26
07 08 19,528.94,529.51,528.53,529.33,20 055 605 344.8,5 558 929 552 230,1 825,7.25
08 08 19,529.37,530.29,529.28,529.93,21 895 321 297.6,5 565 276 897 730,1 824,7.23
09 08 19,530.08,530.20,529.48,529.80,11 983 060 523.8,5 563 885 372 070,1 823,7.24
12 08 19,530.00,530.79,529.35,529.37,10 179 875 173.6,5 559 397 575 410,1 819,7.27
13 08 19,529.57,529.72,529.13,529.34,12 196 578 761,5 559 053 786 440,1 818,7.27
14 08 19,529.45,530.05,529.40,529.49,21 006 208 768.2,5 560 583 885 950,1 822,7.27
15 08 19,529.51,529.77,529.06,529.29,17 438 572 715.4,5 544 303 172 540,1 820,7.28
16 08 19,529.54,529.94,529.42,529.94,4 083 679 593.56,5 551 146 197 570,1 820,7.26
19 08 19,530.25,530.31,529.76,529.85,9 308 048 332.66,5 550 235 474 700,1 817,7.28
20 08 19,529.98,530.62,529.94,530.62,19 573 221 018.1,5 558 287 342 150,1 817,7.25
21 08 19,530.81,532.74,530.79,532.74,32 099 227 719.3,5 580 484 145 550,1 823,7.17
22 08 19,533.00,533.34,532.49,533.34,37 107 508 470.4,5 566 794 293 710,1 823,7.15
23 08 19,533.39,533.60,532.93,533.36,9 313 119 757.33,5 566 970 551 630,1 822,7.15
26 08 19,533.61,533.75,532.60,533.53,2 870 590 497.21,5 568 701 476 740,1 818,7.16
27 08 19,533.64,534.12,533.37,533.38,45 651 043 830.3,5 567 157 957 770,1 816,7.17
28 08 19,533.47,534.14,533.46,534.14,31 151 826 397.2,5 575 131 839 300,1 817,7.14
29 08 19,534.48,534.95,534.08,534.95,8 501 781 268.76,5 583 559 487 000,1 816,7.11
30 08 19,535.06,536.44,534.85,536.42,38 301 588 060.8,5 598 924 757 820,1 817,7.06
02 09 19,536.75,537.98,536.72,537.86,30 929 600 786.4,7 298 391 186 500,1 945,7.04
03 09 19,538.06,538.16,537.28,537.52,40 376 528 683.2,7 293 821 536 880,1 943,7.05
04 09 19,537.68,539.70,537.66,539.70,54 457 351 898.2,7 323 461 867 440,1 947,6.98
05 09 19,539.83,540.34,539.25,539.55,33 409 353 756.5,7 310 111 742 710,1 947,6.98
06 09 19,539.64,540.08,539.54,539.90,10 765 623 399.9,7 314 817 745 270,1 945,6.98
09 09 19,540.20,540.69,539.68,539.68,8 196 587 943.47,7 311 825 290 740,1 942,6.99
10 09 19,539.72,539.96,539.40,539.40,12 051 542 654.9,7 307 996 899 600,1 940,7.01
11 09 19,539.51,540.45,539.41,539.55,13 462 836 550,7 310 067 601 530,1 940,7.01
12 09 19,539.72,540.58,539.71,540.58,21 336 052 180.9,7 324 062 815 950,1 940,6.97
13 09 19,540.71,541.06,540.34,540.94,25 709 344 042.9,7 328 911 123 450,1 940,6.96
16 09 19,541.24,541.33,540.80,540.94,6 087 838 577.8,7 328 893 049 420,1 936,6.97
17 09 19,540.93,541.26,539.93,539.95,19 162 543 074.7,7 315 482 663 020,1 933,7.01
18 09 19,540.10,540.39,539.97,540.17,6 926 430 455.36,7 318 442 918 640,1 932,7.01
19 09 19,540.41,541.13,540.33,540.96,27 362 434 495.9,7 329 152 695 420,1 933,6.98
20 09 19,541.10,541.41,541.03,541.18,12 294 537 624.8,7 332 172 710 210,1 932,6.98
23 09 19,541.50,541.80,541.24,541.26,13 204 595 156,7 333 250 114 470,1 928,6.99
24 09 19,541.38,542.24,541.23,541.40,13 367 911 044.3,7 335 102 877 100,1 928,6.99
25 09 19,541.51,541.51,540.93,541.33,20 196 879 616.7,7 334 105 003 044.03,1 930,6.99
26 09 19,541.48,541.90,541.34,541.80,7 341 756 996.57,7 326 870 100 171.92,1 930,6.98
27 09 19,541.93,542.20,541.73,541.80,4 206 159 715.56,7 326 937 080 392.62,1 928,6.98
30 09 19,542.11,542.32,541.92,542.01,3 148 837 966.23,7 329 734 389 820.27,1 925,6.99
01 10 19,542.12,542.30,541.92,542.00,7 824 510 114.61,7 329 589 057 293.18,1 924,6.99
02 10 19,542.11,542.16,541.90,542.06,20 481 662 869.8,7 330 364 214 764.82,1 927,6.99
03 10 19,542.18,542.29,541.95,542.27,10 617 564 072.6,7 322 608 789 118.85,1 926,6.99
04 10 19,542.43,543.40,542.30,543.40,49 077 084 577,7 337 851 919 806.06,1 927,6.95
07 10 19,543.96,546.11,543.96,546.11,35 144 546 701.4,7 374 411 269 132.95,1 929,6.86
08 10 19,546.15,547.55,546.15,546.83,14 408 362 722.8,7 384 085 798 076.17,1 929,6.84
09 10 19,547.20,547.97,546.62,547.38,33 132 852 947.5,7 391 545 882 716.4,1 938,6.82
10 10 19,547.47,550.10,547.42,550.10,43 895 440 354.2,7 406 720 499 009.81,1 942,6.73
11 10 19,550.29,551.68,550.29,551.48,24 602 040 948.1,7 425 339 518 139.01,1 944,6.68
14 10 19,551.81,552.32,551.17,552.32,11 569 143 653.7,7 436 689 879 943.54,1 942,6.66
15 10 19,552.42,553.12,552.31,552.75,28 202 970 555.5,7 442 473 442 199.29,1 942,6.65
16 10 19,552.88,553.32,552.78,552.79,16 306 242 687.4,7 443 015 927 491.91,1 945,6.65
17 10 19,552.94,553.34,552.68,553.14,34 338 488 052.9,7 428 130 988 979.77,1 944,6.64
18 10 19,553.24,555.57,553.24,555.54,24 982 401 160.5,7 460 324 250 184.81,1 947,6.56
21 10 19,556.27,557.54,556.27,557.54,27 143 252 039.2,7 487 140 948 716.55,1 947,6.50
22 10 19,557.52,558.79,557.52,558.45,37 080 476 730.5,7 499 393 335 958.85,1 947,6.47
23 10 19,559.13,560.33,558.93,559.74,29 430 892 683.4,7 516 791 495 315.23,1 957,6.43
24 10 19,559.94,560.07,558.36,558.74,47 225 172 373.3,7 473 857 306 651.09,1 955,6.47
25 10 19,558.86,560.71,558.86,560.71,39 792 733 782.4,7 500 163 892 081,1 957,6.40
28 10 19,561.14,562.39,561.14,562.39,23 473 998 836.4,7 522 624 961 911.86,1 956,6.35
29 10 19,562.57,562.83,562.05,562.05,26 083 477 179.8,7 518 072 135 617.9,1 954,6.37
30 10 19,562.12,562.74,562.12,562.23,32 963 687 365.3,7 520 418 719 547.66,1 953,6.36
31 10 19,562.37,563.12,560.96,560.96,29 556 147 456.1,7 503 418 692 630.23,1 949,6.41
01 11 19,561.10,562.27,561.10,561.88,28 909 894 031.7,7 515 796 505 386.91,1 950,6.38
05 11 19,562.31,564.25,562.22,564.01,20 327 900 324.5,7 544 294 466 713.54,1 949,6.32
06 11 19,564.26,564.83,563.70,563.83,28 474 085 461.4,7 541 826 636 615.96,1 948,6.33
07 11 19,563.99,564.44,563.99,564.34,40 337 977 495.1,7 548 715 491 970.15,1 947,6.32
08 11 19,564.51,564.71,563.90,563.91,36 446 363 610.9,7 542 956 763 710,1 944,6.33
11 11 19,564.35,564.93,562.63,562.66,13 991 669 915.4,7 526 221 644 220,1 938,6.39
12 11 19,562.76,563.35,561.85,561.85,17 449 824 047.1,7 515 393 902 110,1 936,6.42
13 11 19,561.94,562.87,560.52,560.55,26 105 535 987.7,7 497 956 631 240,1 931,6.47
14 11 19,560.66,561.61,560.38,561.61,23 095 188 405.9,7 512 112 141 360,1 932,6.44
15 11 19,561.71,562.80,561.71,562.49,15 785 255 859,7 523 905 501 120,1 933,6.41
18 11 19,562.79,563.24,562.79,563.16,9 224 538 317.32,7 532 865 478 210,1 931,6.39
19 11 19,563.26,564.28,563.25,564.28,36 539 683 243.2,7 547 891 498 560,1 932,6.36
20 11 19,564.43,564.78,564.08,564.78,24 599 986 205.3,7 554 570 134 510,1 936,6.34
21 11 19,564.58,565.33,563.91,565.23,17 066 491 056.2,7 545 806 354 110,1 935,6.33
22 11 19,565.35,565.69,565.35,565.52,7 998 752 816.28,7 549 650 071 400,1 935,6.32
25 11 19,565.73,566.27,565.28,565.28,9 152 225 508.81,7 546 509 507 080,1 930,6.34
26 11 19,565.45,565.49,564.98,565.12,12 223 163 077.2,7 544 406 277 120,1 929,6.35
27 11 19,565.21,566.42,565.19,565.32,11 953 938 600,7 547 037 627 020,1 934,6.35
28 11 19,565.44,565.50,564.92,564.92,14 672 261 650.2,7 529 103 890 820,1 932,6.37
29 11 19,565.13,565.21,564.55,564.55,14 913 377 868.1,7 524 138 406 540,1 930,6.38
02 12 19,564.97,565.60,564.07,564.08,30 086 531 459.3,7 517 869 824 970,1 926,6.41
03 12 19,564.20,564.87,564.20,564.77,17 922 310 597.8,7 527 005 155 810,1 926,6.39
04 12 19,564.71,565.38,564.61,565.38,22 783 186 313.5,7 535 070 842 970,1 931,6.37
05 12 19,565.50,565.76,565.42,565.52,12 063 920 986.1,7 524 954 722 180,1 930,6.37
06 12 19,565.63,565.88,565.37,565.77,6 649 160 992.99,7 528 278 747 130,1 928,6.36
09 12 19,566.17,566.42,565.91,566.07,4 440 742 175.29,7 532 313 063 860,1 925,6.36
10 12 19,566.31,566.82,566.25,566.27,13 504 177 358.8,7 534 923 599 150,1 925,6.36
11 12 19,566.41,566.84,566.24,566.27,13 804 531 959.6,7 534 862 627 930,1 925,6.36
12 12 19,566.41,567.26,566.41,567.26,29 586 646 776.6,7 535 102 576 240,1 925,6.33
13 12 19,567.36,568.89,567.36,568.37,16 791 204 087.4,7 549 912 157 570,1 925,6.29
16 12 19,568.56,568.73,568.33,568.50,11 495 556 483.5,7 551 595 366 550,1 922,6.30
17 12 19,568.59,569.19,568.55,569.04,18 273 830 829.7,7 558 768 730 850,1 922,6.29
18 12 19,569.17,569.42,568.97,569.00,30 439 113 860.6,7 558 273 226 370,1 922,6.29
19 12 19,569.12,569.27,568.52,568.52,18 339 767 205.2,7 539 694 134 920,1 920,6.31
20 12 19,568.59,568.71,567.74,568.40,28 002 052 148,7 538 063 552 540,1 918,6.32
23 12 19,568.72,569.27,568.68,568.80,8 269 611 313.07,7 543 418 553 180,1 915,6.31
24 12 19,568.93,569.55,568.91,569.55,9 755 144 635.39,7 553 308 845 510,1 915,6.29
25 12 19,569.66,570.21,569.62,570.12,7 850 671 243.69,7 560 930 964 260,1 915,6.27
26 12 19,570.23,570.72,570.16,570.61,6 971 578 664.39,7 567 495 409 350,1 914,6.26
27 12 19,570.75,572.97,570.75,570.86,11 532 770 418.4,7 570 828 704 980,1 914,6.25
30 12 19,571.21,571.68,571.09,571.63,25 720 783 034.7,7 581 000 382 840,1 912,6.24
03 01 20,572.05,572.87,572.05,572.65,194 411 666.06,7 594 565 431 100,1 909,6.21
06 01 20,572.99,573.31,572.59,572.60,238 174 768.24,7 593 858 690 320,1 905,6.23
08 01 20,572.82,573.04,572.71,572.71,104 481 063.66,7 595 340 321 280,1 903,6.23
09 01 20,572.79,573.59,572.69,573.13,17 785 036 747.8,7 600 973 416 270,1 903,6.22
10 01 20,573.25,574.88,573.18,574.88,32 293 622 205.8,7 624 164 054 800,1 906,6.16
13 01 20,574.99,578.04,574.01,577.95,23 001 397 205.4,7 664 829 842 720,1 909,6.06
14 01 20,578.05,579.09,577.91,577.93,26 310 511 001.7,7 664 532 215 360,1 908,6.07
15 01 20,578.14,578.32,577.03,577.04,31 456 439 292.9,7 652 771 316 110,1 905,6.10
16 01 20,577.18,577.89,577.18,577.57,23 781 080 720.2,7 659 756 969 710,1 905,6.08
17 01 20,577.73,578.14,577.48,578.04,18 471 444 502.6,7 666 033 458 890,1 904,6.07
20 01 20,578.33,579.00,578.33,578.66,9 016 408 459.77,7 674 232 204 030,1 902,6.06
21 01 20,578.79,579.02,578.18,578.23,16 086 704 381.1,7 668 532 716 380,1 899,6.08
22 01 20,578.34,579.05,578.19,578.34,15 016 728 848.9,7 670 007 362 930,1 903,6.07
23 01 20,578.47,579.03,578.42,578.98,16 756 414 056.4,7 648 394 278 220,1 903,6.06
24 01 20,579.10,580.67,579.03,579.04,16 847 313 387.7,7 649 123 552 640,1 901,6.06
27 01 20,579.29,580.23,577.71,577.71,31 280 931 442.7,7 631 573 377 350,1 895,6.11
28 01 20,577.79,578.38,577.09,577.38,28 765 570 052,7 627 276 395 900,1 893,6.13
29 01 20,577.49,578.49,577.49,578.18,23 929 055 189.1,7 637 801 430 390,1 898,6.10
30 01 20,578.35,578.50,577.94,577.95,29 605 362 121.8,7 616 974 939 940,1 896,6.11
31 01 20,578.07,578.98,578.04,578.19,27 539 104 827.8,7 620 169 247 360,1 895,6.11
03 02 20,578.50,578.50,577.75,577.76,42 218 195 349.3,7 614 567 950 010,1 891,6.14
04 02 20,577.90,578.60,577.48,578.60,34 005 798 775.2,7 625 688 689 180,1 891,6.11
05 02 20,578.67,579.85,578.55,579.85,40 828 821 465.1,7 642 194 918 680,1 893,6.07
06 02 20,579.97,581.65,579.85,579.85,32 346 733 649.7,7 642 209 865 050,1 891,6.07
07 02 20,579.99,580.87,579.74,580.85,32 589 431 424.3,7 655 425 026 070,1 892,6.04
10 02 20,581.19,581.90,581.19,581.41,15 032 148 625.2,7 662 847 337 180,1 889,6.03
11 02 20,581.51,581.96,581.39,581.96,21 738 383 634.4,7 670 115 003 990,1 889,6.01
12 02 20,582.07,582.93,581.95,582.93,54 613 646 251.1,7 682 890 182 320,1 893,5.98
13 02 20,583.06,583.77,583.04,583.70,42 033 172 109.4,7 678 818 426 290,1 894,5.96
14 02 20,583.82,584.71,583.76,584.69,38 016 149 697.1,7 691 877 380 070,1 894,5.93
17 02 20,585.58,585.93,585.33,585.36,18 417 211 170.7,7 700 670 854 260,1 892,5.91
18 02 20,585.50,586.48,584.85,585.28,16 211 094 211.1,7 699 607 095 240,1 891,5.92
19 02 20,585.40,586.43,585.40,586.43,29 098 948 306.2,7 714 736 493 390,1 894,5.88
20 02 20,586.55,587.73,586.55,587.68,26 886 094 344,7 711 220 440 010,1 896,5.84
21 02 20,587.78,588.32,585.87,586.56,27 963 830 546.7,7 696 461 186 510,1 891,5.88
25 02 20,587.00,587.94,585.76,585.76,22 343 007 302.6,7 685 907 310 310,1 886,5.92
26 02 20,585.86,585.99,583.24,583.84,37 241 045 174.8,7 660 655 036 970,1 879,6.00
27 02 20,583.98,584.01,582.24,582.24,38 414 721 381.4,7 639 662 649 580,1 876,6.05
28 02 20,582.29,582.35,572.44,573.25,66 172 896 080.9,7 521 727 876 040,1 860,6.38
02 03 20,574.44,578.82,574.21,576.70,49 792 196 208.9,7 859 479 133 190,1 912,6.27
03 03 20,576.59,580.92,576.59,580.92,46 895 746 605.3,7 916 931 057 460,1 918,6.13
04 03 20,581.21,586.20,581.21,586.18,79 845 411 635.7,7 988 670 737 730,1 928,5.95
05 03 20,586.32,588.25,586.20,586.80,69 109 612 364,7 985 735 304 410,1 927,5.93
06 03 20,586.94,586.94,576.13,576.13,42 633 783 065.4,7 840 583 142 670,1 908,6.30
10 03 20,575.44,575.44,555.26,559.42,69 791 440 221,7 613 225 954 090,1 878,6.92
11 03 20,559.95,561.56,557.78,557.78,48 067 771 129.1,7 590 967 029 360,1 871,6.98
12 03 20,557.86,557.86,540.15,540.15,53 599 992 611.9,7 351 026 560 520,1 839,7.66
13 03 20,540.23,541.20,537.52,540.60,53 163 838 792.6,7 357 094 932 150,1 839,7.64
16 03 20,540.83,542.61,534.20,534.22,47 036 981 449.2,7 270 295 932 720,1 825,7.91
17 03 20,534.29,538.04,533.86,534.65,39 831 203 953.4,7 276 131 471 420,1 825,7.90
18 03 20,534.80,535.71,528.73,528.73,69 804 099 192.1,7 195 571 153 420,1 813,8.14
19 03 20,528.95,531.16,525.81,531.09,42 844 724 292.1,7 227 631 275 470,1 815,8.05
20 03 20,531.53,542.73,531.53,542.73,38 903 239 570.1,7 386 056 845 320,1 834,7.59
23 03 20,543.32,544.39,539.87,543.47,24 306 372 004.6,7 396 113 870 710,1 834,7.58
24 03 20,543.68,557.11,543.68,557.11,50 112 658 050.1,7 581 679 412 870,1 859,7.06
25 03 20,557.24,561.45,557.17,557.21,37 559 716 685.5,7 583 060 765 620,1 860,7.06
26 03 20,557.03,559.19,556.04,559.13,38 159 069 807.1,7 595 566 829 110,1 864,6.99
27 03 20,559.58,563.04,559.41,562.65,45 556 706 507.4,7 643 322 905 810,1 869,6.87
30 03 20,562.77,562.77,558.52,561.13,14 095 113 032.1,7 622 664 507 330,1 863,6.93
31 03 20,561.09,567.50,561.07,567.50,22 714 918 949.2,7 709 254 290 520,1 873,6.70
01 04 20,567.60,568.76,566.15,566.38,14 118 853 135.1,7 694 066 937 560,1 874,6.75
02 04 20,566.55,569.55,565.82,565.90,12 921 749 081.5,7 676 938 235 890,1 873,6.77
03 04 20,566.08,567.72,566.08,567.71,18 688 589 070.5,7 701 433 563 880,1 873,6.71
06 04 20,568.16,569.92,567.97,569.88,11 166 435 898.9,7 730 892 569 820,1 872,6.64
07 04 20,570.00,571.23,569.79,570.70,15 755 149 273.2,7 741 958 673 240,1 873,6.61
08 04 20,570.68,570.74,569.46,570.03,6 669 839 067.32,7 732 911 598 680,1 881,6.64
09 04 20,570.11,571.67,570.11,571.65,34 971 077 584.9,7 729 856 598 510,1 883,6.59
10 04 20,571.76,572.68,571.76,572.20,19 101 060 062.7,7 737 248 351 510,1 882,6.57
13 04 20,572.54,574.92,572.54,572.82,6 792 943 570.41,7 745 568 056 920,1 880,6.56
14 04 20,572.96,573.42,572.86,572.89,32 446 047 970.4,7 746 483 112 340,1 879,6.56
15 04 20,572.93,573.10,571.09,571.09,21 935 130 544.8,7 722 140 484 440,1 880,6.63
16 04 20,571.23,573.32,570.61,573.32,40 686 705 782,7 728 520 442 360,1 882,6.55
17 04 20,573.40,581.05,573.30,581.05,48 258 632 623.9,7 832 685 546 050,1 893,6.28
20 04 20,581.76,587.24,581.76,587.23,17 898 977 240.4,7 916 041 218 840,1 900,6.08
21 04 20,587.23,587.42,583.54,583.55,15 534 765 960.8,7 866 440 785 800,1 892,6.21
