date,CLOSE,"Объем, RUB","Капитализация, RUB","Дюрация индекса, дней","Доходность индекса, %"
30 10 20,536.18,1 770 007 830.93,2 026 237 210 059.46,719.00,4.67
29 10 20,536.54,569 298 812.02,2 027 603 382 785.56,721.00,4.65
28 10 20,536.64,387 610 671.92,2 027 985 488 986.58,722.00,4.63
27 10 20,536.86,206 901 803.56,2 028 809 223 458.7,723.00,4.60
26 10 20,536.94,427 148 213.21,2 029 096 017 349.18,724.00,4.59
23 10 20,536.83,387 948 248.42,2 028 681 249 567.62,727.00,4.57
22 10 20,536.81,503 400 758.06,2 028 618 604 350.73,728.00,4.57
21 10 20,536.63,434 528 581.41,2 027 952 325 167.33,729.00,4.58
20 10 20,536.50,455 057 727.89,2 027 448 333 097.5,730.00,4.58
19 10 20,536.52,453 101 566.79,2 027 507 062 243.21,731.00,4.57
16 10 20,535.96,643 663 024.9,2 025 375 555 575.07,734.00,4.60
15 10 20,535.77,408 286 505.44,2 024 641 566 430.01,735.00,4.62
14 10 20,536.09,1 373 053 289.51,2 025 868 540 666.32,736.00,4.59
13 10 20,535.72,540 071 589.83,2 024 478 232 429.41,737.00,4.61
12 10 20,535.58,542 366 867.13,2 023 961 475 176.93,738.00,4.62
09 10 20,535.25,1 229 260 709.33,2 022 725 671 743.3,741.00,4.63
08 10 20,535.03,2 480 616 531.79,2 021 894 898 635.33,742.00,4.65
07 10 20,534.65,359 761 701.89,2 031 037 676 546.58,743.00,4.68
06 10 20,535.20,1 829 871 483.95,2 033 112 558 528.91,739.00,4.69
05 10 20,535.03,2 374 093 228.93,2 032 449 039 329.44,740.00,4.71
02 10 20,534.81,1 801 626 527.66,2 031 616 116 694.49,743.00,4.69
01 10 20,535.08,1 181 308 442.2,2 032 630 987 111.6,744.00,4.67
30 09 20,534.58,433 066 348.37,2 030 725 217 662.45,745.00,4.72
29 09 20,534.11,1 451 335 201.46,2 028 941 137 683.07,745.00,4.75
28 09 20,533.98,138 947 595.03,2 028 432 443 740.28,746.00,4.76
25 09 20,534.09,407 342 318.91,2 028 850 620 012.03,750.00,4.72
24 09 20,533.94,420 307 858.87,2 028 269 602 030.55,751.00,4.75
23 09 20,534.12,519 396 813.83,2 028 951 441 264.21,751.00,4.72
22 09 20,534.68,589 735 184.61,2 031 096 212 152.84,753.00,4.66
21 09 20,534.77,1 174 821 593.6,2 031 426 167 333.24,754.00,4.64
18 09 20,534.85,469 447 002.11,2 031 723 826 442.56,757.00,4.61
17 09 20,534.83,817 574 869.25,2 031 633 469 277.18,758.00,4.62
16 09 20,534.91,1 459 990 251.78,2 031 924 842 984.56,759.00,4.60
15 09 20,535.03,934 919 163.84,2 032 378 393 219.97,760.00,4.58
14 09 20,534.85,183 705 697.19,2 031 709 166 243.39,761.00,4.59
11 09 20,534.56,809 772 418.55,2 030 590 205 426.14,764.00,4.59
10 09 20,534.52,818 683 611.36,2 030 437 423 115.85,765.00,4.60
09 09 20,533.95,1 423 434 698.22,2 028 265 500 974.09,766.00,4.64
08 09 20,533.87,356 133 771.55,2 027 967 724 374.18,767.00,4.64
07 09 20,534.27,235 564 990.89,2 029 473 717 080.31,768.00,4.60
04 09 20,533.91,225 611 834.64,2 028 094 645 829.88,771.00,4.62
03 09 20,533.60,875 384 961.59,2 026 928 183 612.79,772.00,4.64
02 09 20,534.41,1 500 239 786.14,2 030 012 117 225.97,773.00,4.56
01 09 20,534.54,1 776 193 073.15,2 030 521 366 804.56,774.00,4.55
31 08 20,534.39,904 290 144.49,1 912 055 656 443.51,652.00,4.44
28 08 20,533.85,874 101 916.6,1 910 117 284 120.5,655.00,4.48
27 08 20,533.67,1 123 846 934.99,1 909 455 532 921.53,656.00,4.49
26 08 20,533.46,1 076 280 998.22,1 908 709 273 597.67,657.00,4.51
25 08 20,533.43,462 138 508.15,1 908 592 688 722.81,658.00,4.51
24 08 20,533.38,538 674 787.78,1 908 417 243 325.02,659.00,4.51
21 08 20,533.18,746 718 295.1,1 907 688 702 853.55,662.00,4.50
20 08 20,533.08,2 558 047 224.22,1 907 324 510 182.21,663.00,4.52
19 08 20,533.01,599 205 768.35,1 927 006 744 562.95,664.00,4.52
18 08 20,532.46,2 485 456 163.81,1 925 033 662 805.11,658.00,4.57
17 08 20,532.72,3 672 453 901.28,1 925 973 026 022.4,659.00,4.55
14 08 20,533.08,1 293 389 750.85,1 927 255 157 910.58,662.00,4.48
13 08 20,533.27,1 297 484 049.19,1 927 950 517 073.36,663.00,4.46
12 08 20,533.21,861 752 911.66,1 927 735 441 438.16,664.00,4.46
11 08 20,533.14,1 557 006 701.14,1 927 477 830 601.19,665.00,4.46
10 08 20,533.07,1 233 722 171.34,1 927 216 597 619.46,666.00,4.46
07 08 20,533.03,438 758 965.72,1 927 083 600 926.1,669.00,4.44
06 08 20,533.00,694 866 197.72,1 926 988 104 744.15,670.00,4.45
05 08 20,532.88,1 657 312 270.37,1 926 556 255 091.58,671.00,4.45
04 08 20,532.85,2 290 904 590.16,1 926 462 975 782.59,672.00,4.45
03 08 20,532.74,533 778 865.15,1 926 077 242 547.13,673.00,4.45
31 07 20,532.46,1 310 060 340.95,1 925 081 870 114.65,676.00,4.45
30 07 20,532.21,725 587 899.11,1 924 177 876 458.53,677.00,4.48
29 07 20,532.63,2 076 056 187.08,1 930 918 936 838.15,678.00,4.43
28 07 20,532.71,1 741 875 174.33,1 931 223 959 854.97,678.00,4.42
27 07 20,532.87,3 038 563 958,1 931 791 652 581.62,679.00,4.40
24 07 20,532.40,2 121 270 921.74,1 930 078 026 913.83,682.00,4.42
23 07 20,532.42,433 144 225.9,1 930 137 811 442.31,683.00,4.42
22 07 20,532.22,778 677 340.94,1 944 701 579 868.01,684.00,4.44
21 07 20,532.24,2 641 126 108.06,1 944 784 347 319.76,679.00,4.43
20 07 20,532.09,901 229 725.63,1 944 250 902 866.61,680.00,4.44
17 07 20,531.93,652 819 671.65,1 943 652 321 742.07,683.00,4.42
16 07 20,531.94,1 452 118 173.9,1 943 671 270 905.15,684.00,4.42
15 07 20,531.78,1 125 702 098.81,1 943 092 771 361.7,685.00,4.44
14 07 20,531.65,666 757 750.1,1 942 607 139 326.71,686.00,4.44
13 07 20,531.17,2 286 148 644.45,1 940 843 301 165.38,687.00,4.50
10 07 20,531.02,960 183 663.91,1 940 282 297 622.28,690.00,4.47
09 07 20,530.98,1 334 884 163.2,1 940 130 961 985.18,691.00,4.47
08 07 20,530.63,1 067 789 832.21,1 938 860 443 497.14,692.00,4.49
07 07 20,530.46,4 858 455 319.8,1 938 233 574 681.74,693.00,4.50
06 07 20,529.93,854 688 222.45,1 936 313 902 482.47,694.00,4.55
03 07 20,529.71,1 723 670 510.26,1 935 513 741 939.02,697.00,4.55
02 07 20,529.86,2 074 170 935.43,1 936 043 582 357.73,698.00,4.54
30 06 20,529.84,3 404 735 429.89,1 935 954 767 176.58,700.00,4.53
29 06 20,530.09,764 537 781.52,1 936 870 262 739.05,701.00,4.49
26 06 20,529.93,643 287 412.56,1 936 292 197 193.65,704.00,4.48
25 06 20,529.49,2 319 522 304.03,1 934 697 517 196.75,705.00,4.54
23 06 20,529.86,789 323 103.52,1 936 040 363 737.4,707.00,4.48
22 06 20,529.86,1 996 855 252.42,1 936 031 652 649.25,708.00,4.48
19 06 20,530.09,1 432 016 442.16,1 936 863 768 171.93,711.00,4.43
18 06 20,529.26,1 137 552 846.76,1 933 835 294 305.07,712.00,4.52
17 06 20,528.89,2 433 886 144.91,1 944 694 533 582.32,713.00,4.55
16 06 20,528.59,835 362 968.95,1 943 573 440 840,710.00,4.57
15 06 20,528.00,2 629 646 664.27,1 941 415 524 480.75,711.00,4.63
11 06 20,527.65,914 817 480.36,1 940 125 234 775.92,715.00,4.62
10 06 20,527.39,1 922 577 331.96,1 952 090 383 053.82,715.00,4.64
09 06 20,526.69,1 599 996 779.41,1 949 514 340 766.55,712.00,4.71
08 06 20,527.03,385 938 229.46,1 950 773 903 382.08,713.00,4.67
05 06 20,526.64,3 102 143 856.73,1 949 320 157 803.14,716.00,4.68
04 06 20,526.79,2 403 768 318.74,1 949 889 962 695.37,717.00,4.67
03 06 20,527.26,1 043 076 275.37,1 951 627 375 962.77,718.00,4.62
02 06 20,527.12,2 454 843 703.59,1 951 094 916 235.82,719.00,4.63
01 06 20,526.94,4 343 085 204.91,1 950 419 513 709.74,720.00,4.64
29 05 20,526.36,4 162 250 511.56,1 664 888 915 634.5,666.00,4.66
28 05 20,526.07,2 930 651 625.62,1 663 981 632 546.2,667.00,4.69
27 05 20,525.69,1 987 092 404.26,1 662 774 241 002.05,668.00,4.73
26 05 20,526.20,3 102 725 451.79,1 664 371 524 090.35,669.00,4.67
25 05 20,526.05,339 001 504.65,1 663 910 847 727.35,670.00,4.68
22 05 20,525.57,3 484 697 605.22,1 662 381 906 003.8,673.00,4.70
21 05 20,525.75,828 832 091.96,1 662 965 006 819.85,674.00,4.69
20 05 20,525.73,2 538 518 651.53,1 662 889 804 273.25,675.00,4.69
19 05 20,525.53,1 898 403 212.75,1 662 249 152 820.55,676.00,4.70
18 05 20,525.57,2 093 755 533.05,1 662 377 152 820.55,677.00,4.69
15 05 20,524.65,2 547 708 988.95,1 659 455 201 825.1,680.00,4.75
14 05 20,523.39,3 229 137 207.25,1 655 461 331 469.8,681.00,4.89
13 05 20,522.78,355 011 779.06,1 653 518 037 020.25,682.00,4.95
12 05 20,522.57,2 295 817 456.88,1 652 850 859 025.15,683.00,4.97
08 05 20,520.83,6 705 997 121.84,1 647 338 340 579.8,686.00,5.11
07 05 20,519.59,2 217 563 031.9,1 643 429 795 950.85,687.00,5.24
06 05 20,519.55,1 859 963 730.55,1 643 287 599 313.5,688.00,5.24
05 05 20,519.46,22 197 907.62,1 642 995 535 226.25,689.00,5.24
04 05 20,519.10,31 146 548.97,1 641 870 198 138.65,690.00,5.26
30 04 20,518.41,1 378 359 906.48,1 639 681 936 598,694.00,5.30
29 04 20,518.10,1 289 517 620.61,1 638 705 882 598.7,695.00,5.34
28 04 20,517.79,1 011 028 165.02,1 637 722 296 963.8,696.00,5.37
27 04 20,517.72,1 191 511 075.5,1 637 485 875 057.35,697.00,5.36
24 04 20,517.34,2 679 566 432.51,1 636 288 056 970.8,700.00,5.37
23 04 20,516.24,2 429 173 361.49,1 632 803 076 886.35,701.00,5.49
22 04 20,515.11,1 126 734 129.98,1 629 227 941 529.3,702.00,5.61
21 04 20,514.66,557 498 186.92,1 627 810 728 078.7,703.00,5.65
20 04 20,515.84,1 509 527 576.79,1 631 537 477 343.6,704.00,5.52
17 04 20,514.04,17 554 846 546.19,1 625 856 565 722,707.00,5.67
16 04 20,511.53,6 379 574 360.07,1 617 907 771 012.1,707.00,5.92
15 04 20,510.40,2 276 216 367.53,1 614 328 848 746.85,708.00,6.04
14 04 20,510.69,2 660 549 183.07,1 615 258 315 380.7,709.00,5.99
13 04 20,510.49,1 768 278 681.73,1 614 634 471 110.55,710.00,6.01
10 04 20,510.11,993 587 322.39,1 613 446 590 568.85,713.00,6.02
09 04 20,509.89,3 378 873 304.16,1 612 745 988 479.5,714.00,6.03
08 04 20,509.47,697 878 431.03,1 611 417 673 298.35,714.00,6.06
07 04 20,509.57,2 288 250 231.39,1 611 741 669 935.7,716.00,6.05
06 04 20,509.19,2 457 553 440.31,1 610 550 382 570.25,716.00,6.07
03 04 20,507.31,475 718 471.52,1 604 588 703 857.55,719.00,6.24
02 04 20,506.83,689 023 325.21,1 603 062 045 222.3,720.00,6.28
01 04 20,506.78,978 601 045.49,1 602 914 069 316.55,721.00,6.28
31 03 20,507.23,1 224 765 828.07,1 604 336 559 488.95,722.00,6.23
30 03 20,505.04,2 267 306 281.52,1 597 400 851 687.25,723.00,6.46
27 03 20,505.15,1 262 667 226.05,1 597 761 771 961.6,726.00,6.41
26 03 20,503.75,3 373 989 703.02,1 593 336 894 881,727.00,6.56
25 03 20,504.27,2 527 690 201.16,1 594 976 055 605.6,728.00,6.49
24 03 20,503.10,2 431 290 626,1 591 276 982 605.25,729.00,6.60
23 03 20,500.48,1 851 707 028.89,1 582 992 482 541.8,730.00,6.87
20 03 20,499.88,2 772 671 875.98,1 581 093 907 810.9,733.00,6.93
19 03 20,495.15,4 609 922 425.02,1 566 119 805 397.75,733.00,7.41
18 03 20,493.96,9 845 992 397.3,1 562 370 064 588.7,734.00,7.53
17 03 20,495.35,3 618 023 313.5,1 566 757 516 857.45,735.00,7.37
16 03 20,494.98,6 181 556 953.01,1 565 573 804 581.7,736.00,7.41
13 03 20,497.81,4 094 869 849.54,1 574 533 929 555.45,740.00,7.07
12 03 20,496.67,3 645 658 681.13,1 570 914 007 649,740.00,7.19
11 03 20,503.02,3 552 129 477.07,1 590 999 476 794.45,742.00,6.51
10 03 20,503.27,1 802 009 716.5,1 591 773 708 985.75,744.00,6.51
06 03 20,509.95,596 660 623.07,1 612 909 307 839.35,748.00,5.75
05 03 20,512.54,2 539 332 268.2,1 621 100 148 908.75,750.00,5.48
04 03 20,512.25,1 954 703 352.85,1 620 196 086 094.8,751.00,5.51
03 03 20,511.45,924 018 716.55,1 617 650 387 009.3,752.00,5.58
02 03 20,510.03,1 580 913 145.63,1 613 164 297 294.15,752.00,5.72
28 02 20,508.62,2 154 760 135.26,1 610 759 069 119.65,698.00,5.80
27 02 20,511.53,1 695 794 157.53,1 619 978 906 369.15,700.00,5.48
26 02 20,511.74,1 025 541 372.37,1 620 654 246 460.6,701.00,5.45
25 02 20,511.95,1 350 548 099.64,1 621 324 800 002.65,702.00,5.42
21 02 20,511.95,785 633 080.86,1 621 320 592 820.1,706.00,5.39
20 02 20,511.83,2 320 583 284.91,1 620 952 683 548.2,707.00,5.40
19 02 20,511.62,2 825 686 568.52,1 631 146 165 004.4,708.00,5.41
18 02 20,511.42,1 339 638 181.44,1 630 496 612 278.4,704.00,5.43
17 02 20,511.47,2 824 435 173.14,1 630 655 241 824.65,705.00,5.41
14 02 20,511.06,1 313 131 901.94,1 629 333 090 371.95,708.00,5.42
13 02 20,510.77,1 047 100 744.58,1 628 401 738 919.25,709.00,5.46
12 02 20,510.78,2 354 617 950.48,1 628 425 138 919.25,710.00,5.45
11 02 20,510.63,1 072 246 485.36,1 627 938 741 465.85,711.00,5.45
10 02 20,510.57,475 850 088.89,1 627 762 452 011.05,712.00,5.45
07 02 20,510.05,849 453 609.66,1 626 109 622 106,715.00,5.48
06 02 20,509.77,1 046 638 060.45,1 625 222 555 472.15,716.00,5.51
05 02 20,509.73,2 453 855 954.25,1 625 090 571 926.6,717.00,5.50
04 02 20,509.59,1 764 067 661.33,1 624 643 211 202,718.00,5.51
03 02 20,509.27,1 559 134 758.35,1 623 629 207 023.3,719.00,5.53
31 01 20,509.34,2 312 511 171.94,1 623 862 539 474.95,722.00,5.50
30 01 20,509.08,3 769 682 179.58,1 623 037 359 749.3,723.00,5.53
29 01 20,508.92,3 413 860 032.3,1 622 510 816 295.2,724.00,5.53
28 01 20,508.59,2 225 159 904.26,1 621 444 420 115.1,725.00,5.57
27 01 20,508.33,425 207 961.31,1 620 612 948 845.3,726.00,5.59
24 01 20,508.52,483 152 261.44,1 621 219 355 570.6,729.00,5.54
23 01 20,508.33,1 082 456 466.37,1 620 623 134 937.45,730.00,5.55
22 01 20,508.17,1 726 649 175.19,1 635 413 079 362.95,731.00,5.56
21 01 20,508.01,2 406 215 735.53,1 634 908 865 455.1,725.00,5.57
20 01 20,508.09,2 712 353 316.84,1 635 179 532 088.95,726.00,5.55
17 01 20,507.59,1 996 634 621.21,1 633 560 678 546.9,729.00,5.58
16 01 20,507.42,1 025 106 965.75,1 633 000 417 822.3,730.00,5.59
15 01 20,507.23,544 148 450.88,1 632 374 821 642.2,731.00,5.61
14 01 20,507.35,670 050 448.95,1 632 744 184 913.4,732.00,5.59
13 01 20,507.50,955 792 299.93,1 633 231 071 821.6,733.00,5.57
10 01 20,506.72,3 275 915 738.22,1 630 729 495 099.8,736.00,5.62
09 01 20,506.50,1 376 391 627.24,1 630 016 255 465.6,737.00,5.63
08 01 20,506.66,57 130 387.22,1 630 516 125 462.1,738.00,5.60
06 01 20,506.51,87 014 196.26,1 630 032 115 374.15,740.00,5.60
03 01 20,506.42,115 233 468.34,1 629 742 471 920.05,743.00,5.58
30 12 19,505.31,1 533 479 387.96,1 626 182 783 020.95,747.00,5.66
27 12 19,504.92,2 034 919 876.35,1 624 911 545 476.1,750.00,5.68
26 12 19,505.06,1 545 423 708.53,1 625 366 263 203.85,751.00,5.66
25 12 19,504.67,1 740 820 450.76,1 624 099 260 298.45,752.00,5.70
24 12 19,504.23,1 590 518 182.01,1 622 674 350 210.5,753.00,5.73
23 12 19,503.95,1 034 959 895.44,1 621 770 071 758.15,754.00,5.76
20 12 19,503.67,4 156 456 392.23,1 620 861 578 940.7,757.00,5.75
19 12 19,503.57,872 778 699.78,1 620 554 202 577.7,758.00,5.76
18 12 19,503.56,2 924 118 816.32,1 632 751 380 214,759.00,5.75
17 12 19,503.60,984 815 911.99,1 632 887 354 487.65,754.00,5.74
16 12 19,503.39,2 030 589 040.01,1 632 211 389 127.1,755.00,5.75
13 12 19,503.34,2 400 013 860.76,1 632 052 961 311.4,758.00,5.73
12 12 19,502.73,3 204 283 843.39,1 630 058 936 858.35,759.00,5.79
11 12 19,502.25,1 569 204 501.23,1 641 402 665 588.55,760.00,5.83
10 12 19,502.06,2 837 233 091.16,1 640 773 829 317,755.00,5.85
09 12 19,502.02,669 563 995.2,1 640 631 148 318.05,756.00,5.84
06 12 19,501.47,3 457 594 294.66,1 638 846 345 412.65,759.00,5.87
05 12 19,501.33,762 388 370.67,1 638 401 340 776.7,760.00,5.88
04 12 19,501.17,1 904 248 927.94,1 637 864 713 777.05,761.00,5.89
03 12 19,501.02,316 694 204.08,1 637 364 581 325.4,762.00,5.90
02 12 19,500.95,1 248 380 730.84,1 637 143 729 415.45,763.00,5.90
29 11 19,500.73,2 838 789 150.03,1 259 676 350 963.1,702.00,5.88
28 11 19,500.82,294 466 975.39,1 259 902 319 327.5,703.00,5.86
27 11 19,500.88,225 710 263.63,1 260 041 289 781.25,704.00,5.85
26 11 19,500.84,1 590 567 118.39,1 259 948 845 053.85,705.00,5.84
25 11 19,500.72,1 069 579 339.53,1 259 647 894 874.45,706.00,5.84
22 11 19,500.41,647 628 068.92,1 258 858 188 965.2,709.00,5.85
21 11 19,500.22,727 980 928.73,1 258 389 265 785.45,710.00,5.87
20 11 19,500.09,1 146 223 148.12,1 258 056 494 058.4,711.00,5.87
19 11 19,500.13,2 627 334 908.63,1 258 144 205 876.9,712.00,5.86
18 11 19,499.80,1 582 215 072.65,1 257 304 577 245.15,713.00,5.88
15 11 19,499.46,687 266 183.19,1 256 446 715 704.5,716.00,5.89
14 11 19,499.07,2 102 043 928.46,1 255 453 591 251.45,717.00,5.92
13 11 19,498.86,2 362 031 776.77,1 254 923 406 889.85,718.00,5.94
12 11 19,499.10,1 101 129 557.95,1 255 538 197 160.7,719.00,5.90
11 11 19,499.32,3 166 246 776.83,1 256 078 455 338.7,720.00,5.88
08 11 19,499.47,3 960 811 589.93,1 256 458 078 518.45,723.00,5.84
07 11 19,499.45,6 672 514 906.21,1 256 408 275 971.85,724.00,5.84
06 11 19,498.71,1 284 593 477.79,1 254 558 995 887.4,725.00,5.91
05 11 19,498.24,923 474 635.35,1 253 368 949 527.9,726.00,5.95
01 11 19,497.76,851 161 097.19,1 252 163 369 802.25,730.00,5.97
31 10 19,497.36,1 920 047 466.21,1 251 154 114 986.9,731.00,6.00
30 10 19,497.34,3 726 492 403.49,1 251 113 636 077.3,732.00,6.00
29 10 19,497.11,5 971 247 143.81,1 250 522 538 623.9,733.00,6.02
28 10 19,497.06,4 686 046 546.33,1 250 406 879 988.65,734.00,6.01
25 10 19,496.28,1 250 964 441.45,1 248 432 969 084.65,737.00,6.07
24 10 19,495.65,10 353 063 928.94,1 246 854 962 816.6,738.00,6.13
23 10 19,495.68,1 873 161 540.22,1 246 917 795 725.5,739.00,6.12
22 10 19,495.30,805 881 501.53,1 245 960 403 365.3,740.00,6.15
21 10 19,495.13,2 136 808 393.87,1 245 534 953 185.9,741.00,6.16
18 10 19,493.90,2 164 311 607.56,1 242 432 625 468.65,744.00,6.25
17 10 19,493.35,3 239 777 262.92,1 241 054 903 562.2,745.00,6.31
16 10 19,493.25,709 810 562.4,1 246 477 976 562.55,746.00,6.31
15 10 19,493.08,1 622 042 629.02,1 246 055 160 565.35,743.00,6.32
14 10 19,492.56,1 118 994 368.07,1 244 729 544 110.9,744.00,6.37
11 10 19,492.38,2 707 040 048.76,1 244 275 359 749.3,747.00,6.37
10 10 19,491.75,456 030 989.95,1 242 694 805 391.2,748.00,6.42
09 10 19,490.88,9 586 457 376.34,1 240 498 183 583.2,749.00,6.50
08 10 19,490.56,2 363 054 579.32,1 239 696 570 948.65,750.00,6.53
07 10 19,490.33,3 381 323 853.46,1 239 114 078 588.45,751.00,6.54
04 10 19,489.60,5 173 618 218.16,1 237 257 811 138.55,754.00,6.59
03 10 19,489.22,344 802 816.61,1 236 288 484 596.15,755.00,6.62
02 10 19,489.09,568 806 656.47,1 235 961 504 870.5,756.00,6.63
01 10 19,489.12,1 052 570 008.68,1 236 035 425 960.9,757.00,6.61
30 09 19,488.93,776 897 005.15,1 235 556 073 234.9,758.00,6.62
27 09 19,488.74,1 305 659 403.82,1 235 080 207 417.1,761.00,6.62
26 09 19,488.54,827 689 829.29,1 234 562 892 235.95,762.00,6.63
25 09 19,488.10,1 030 407 358.16,1 233 450 596 513.1,763.00,6.67
24 09 19,488.05,645 266 005.42,1 233 314 097 786.4,764.00,6.67
23 09 19,488.03,376 649 685.14,1 233 261 839 967.2,765.00,6.66
20 09 19,487.75,808 228 282.33,1 232 555 489 787.8,768.00,6.66
19 09 19,487.82,2 474 900 017.81,1 232 739 729 879.25,769.00,6.65
18 09 19,487.35,504 057 892.41,1 231 546 364 518.7,770.00,6.69
17 09 19,487.30,1 143 701 340.21,1 231 417 182 246.45,771.00,6.68
16 09 19,487.29,555 844 754.27,1 231 385 521 064.6,772.00,6.67
13 09 19,486.77,944 900 259.01,1 230 061 628 345.6,775.00,6.69
12 09 19,487.10,4 184 762 567.82,1 230 882 828 247.15,776.00,6.66
11 09 19,486.22,283 942 258.12,1 228 663 970 069.15,777.00,6.74
10 09 19,486.67,305 789 867.68,1 229 804 887 339.65,778.00,6.69
09 09 19,486.73,1 190 033 480.84,1 229 945 259 066.7,779.00,6.67
06 09 19,486.46,1 555 293 006.82,1 229 254 653 614.7,782.00,6.67
05 09 19,486.07,781 526 182.56,1 228 260 702 162,783.00,6.71
04 09 19,485.87,1 539 969 677.07,1 227 765 363 801.1,784.00,6.72
03 09 19,485.22,1 301 363 796.01,1 226 124 382 443.35,785.00,6.77
02 09 19,485.47,757 271 393.92,1 226 751 813 621.7,786.00,6.74
30 08 19,484.56,6 823 461 760.7,1 224 460 441 993.1,789.00,6.80
29 08 19,484.01,2 730 853 423.75,1 223 076 934 451.75,790.00,6.85
28 08 19,483.43,1 095 203 612.86,1 221 607 129 457,791.00,6.90
27 08 19,483.25,815 603 909.62,1 221 163 475 457.7,792.00,6.91
26 08 19,483.24,701 360 717.43,1 221 141 425 278.3,792.00,6.90
23 08 19,482.95,328 367 142.17,1 220 404 529 914.25,796.00,6.91
22 08 19,482.67,2 205 486 982,1 219 689 012 643.75,796.00,6.92
21 08 19,482.21,1 489 126 768.06,1 229 362 308 465.05,797.00,6.96
20 08 19,481.66,2 036 913 705.78,1 227 954 954 106.95,791.00,7.01
19 08 19,481.29,3 251 263 543.31,1 227 017 393 382.35,792.00,7.04
16 08 19,481.32,389 816 224.96,1 227 096 680 747.8,795.00,7.00
15 08 19,481.29,1 300 411 940.6,1 227 019 676 111.85,796.00,7.00
14 08 19,481.35,3 213 740 545.94,1 227 163 758 384.1,797.00,6.98
13 08 19,481.13,1 033 957 125.06,1 226 601 039 840.3,798.00,6.99
12 08 19,481.16,1 372 736 028.18,1 226 679 536 020.4,799.00,6.98
09 08 19,481.12,1 577 086 000.49,1 226 573 926 748.5,802.00,6.96
08 08 19,481.03,414 156 580.62,1 226 353 555 021.45,803.00,6.96
07 08 19,480.74,577 875 123.75,1 225 607 575 295.8,804.00,6.98
06 08 19,480.72,3 610 821 303.12,1 225 566 996 843.45,805.00,6.97
05 08 19,480.53,616 993 132.68,1 225 082 088 844.85,806.00,6.98
02 08 19,480.25,230 569 211.73,1 224 374 948 753.4,809.00,6.99
01 08 19,480.76,206 362 600.42,1 225 669 202 295.45,810.00,6.93
31 07 19,480.57,916 262 526.31,1 225 173 881 205.05,811.00,6.94
30 07 19,480.37,864 195 980.29,1 224 654 062 661.25,812.00,6.95
29 07 19,480.10,576 534 517.07,1 223 965 541 570.85,813.00,6.97
26 07 19,480.17,1 057 468 981.82,1 224 137 533 115,816.00,6.94
25 07 19,480.07,168 442 981.06,1 223 885 862 661.25,817.00,6.94
24 07 19,479.52,262 703 008.48,1 237 796 425 729,818.00,6.98
23 07 19,479.06,760 778 525.8,1 236 615 861 641.75,809.00,7.02
22 07 19,478.31,845 338 998.07,1 234 683 475 648.05,810.00,7.09
19 07 19,477.72,3 268 581 049.9,1 233 166 958 018.75,813.00,7.11
18 07 19,477.74,1 396 335 282.73,1 233 206 178 651.9,814.00,7.11
17 07 19,477.65,1 358 326 789.41,1 232 981 460 924.15,815.00,7.11
16 07 19,477.45,152 429 113.36,1 232 460 785 834.45,816.00,7.12
15 07 19,477.19,2 324 745 620.73,1 231 790 212 018.05,817.00,7.14
12 07 19,477.27,227 222 348.01,1 231 984 290 927.65,820.00,7.10
11 07 19,477.44,2 449 348 524,1 232 427 512 834.1,821.00,7.08
10 07 19,477.00,1 048 358 977.85,1 231 301 072 383.85,822.00,7.11
09 07 19,476.69,1 592 493 483.82,1 230 497 884 659.6,823.00,7.13
08 07 19,476.47,496 414 793.48,1 229 925 330 660.3,824.00,7.15
05 07 19,476.19,322 280 773.38,1 229 200 265 299.75,827.00,7.15
04 07 19,475.88,5 119 552 229.97,1 228 398 559 847.75,828.00,7.17
03 07 19,475.72,499 916 869.81,1 227 988 957 758.4,829.00,7.17
02 07 19,475.67,1 563 811 449.69,1 227 856 614 304.3,830.00,7.17
01 07 19,475.44,297 780 271.24,1 227 270 083 942,831.00,7.18
28 06 19,474.91,1 726 359 716.04,1 225 911 090 308.5,834.00,7.21
27 06 19,474.60,1 875 052 656.65,1 225 120 975 584.6,835.00,7.23
26 06 19,474.56,272 520 943.09,1 225 025 257 399.6,836.00,7.23
25 06 19,474.90,973 868 586.14,1 225 895 786 488.6,837.00,7.19
24 06 19,474.79,1 125 369 140.55,1 225 612 923 217.4,838.00,7.19
21 06 19,474.54,639 150 968.26,1 224 960 549 401,841.00,7.18
20 06 19,474.71,1 614 791 311.91,1 225 404 839 671.85,842.00,7.16
19 06 19,473.81,3 191 883 262.1,1 235 288 107 318.65,843.00,7.24
18 06 19,473.13,1 090 499 065.84,1 233 505 134 416.75,835.00,7.29
17 06 19,473.01,1 982 432 100.46,1 233 184 680 417.45,836.00,7.30
14 06 19,472.32,1 258 387 625.38,1 231 375 978 785.35,839.00,7.34
13 06 19,471.95,959 379 430.92,1 230 408 283 062.5,840.00,7.36
11 06 19,471.55,565 928 044.3,1 229 369 077 153.25,842.00,7.39
10 06 19,471.70,909 323 791.75,1 229 749 556 062.85,843.00,7.36
07 06 19,471.07,6 642 388 824.27,1 228 105 355 704.05,846.00,7.40
06 06 19,470.74,950 439 175.36,1 227 254 296 710,847.00,7.41
05 06 19,470.11,2 063 896 791.18,1 225 623 568 078.25,848.00,7.47
04 06 19,469.61,1 358 595 151.56,1 224 316 382 900.6,849.00,7.51
