BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE
SNDX,IMOEX,05.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1435,66","1394,66","1438,91","1390,53","15320687285,00"
SNDX,IMOEX,06.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1480,73","1435,39","1481,35","1430,47","21268814897,00"
SNDX,IMOEX,08.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1547,39","1482,12","1564,87","1481,93","35505063516,00"
SNDX,IMOEX,09.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1515,37","1547,61","1557,96","1496,17","27223058410,00"
SNDX,IMOEX,12.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1513,22","1515,23","1534,74","1503,49","23419055856,00"
SNDX,IMOEX,13.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1533,09","1513,21","1543,59","1499,57","33133664935,00"
SNDX,IMOEX,14.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1554,46","1531,65","1560,01","1524,69","32105492806,00"
SNDX,IMOEX,15.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1563,21","1556,96","1586,22","1555,36","38679500660,00"
SNDX,IMOEX,16.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1591,43","1563,21","1594,06","1551,01","30068854489,00"
SNDX,IMOEX,19.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1576,40","1590,54","1627,53","1572,94","37167969626,00"
SNDX,IMOEX,20.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1570,97","1576,47","1594,91","1561,80","31919504256,00"
SNDX,IMOEX,21.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1618,17","1570,59","1619,32","1570,59","31259697570,00"
SNDX,IMOEX,22.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1666,56","1618,68","1676,38","1618,52","50131522012,00"
SNDX,IMOEX,23.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1671,80","1667,99","1700,78","1662,11","44311526698,00"
SNDX,IMOEX,26.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1642,37","1670,23","1670,30","1622,02","36919529789,00"
SNDX,IMOEX,27.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1673,92","1642,31","1681,46","1614,16","44461457724,00"
SNDX,IMOEX,28.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1647,71","1675,30","1706,39","1643,42","43016957356,00"
SNDX,IMOEX,29.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1639,65","1647,11","1675,57","1639,65","38654354336,00"
SNDX,IMOEX,30.01.2015,Индекс МосБиржи,Индекс МосБиржи,"1647,69","1640,56","1664,73","1631,55","43391401113,00"
SNDX,IMOEX,02.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1625,31","1647,74","1663,94","1616,27","43204113857,00"
SNDX,IMOEX,03.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1654,36","1626,65","1667,59","1626,65","36684677691,00"
SNDX,IMOEX,04.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1656,02","1655,50","1665,09","1643,24","28406694409,00"
SNDX,IMOEX,05.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1696,06","1654,97","1698,83","1642,51","47193997103,00"
SNDX,IMOEX,06.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1755,45","1696,96","1762,39","1696,96","54221952383,00"
SNDX,IMOEX,09.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1748,55","1755,70","1830,00","1740,58","63280101174,00"
SNDX,IMOEX,10.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1742,35","1748,02","1774,06","1729,77","32450702270,00"
SNDX,IMOEX,11.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1763,60","1744,86","1787,77","1744,86","38491876240,00"
SNDX,IMOEX,12.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1802,80","1764,24","1816,76","1747,85","85319933357,00"
SNDX,IMOEX,13.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1838,18","1802,88","1839,71","1802,88","75313894394,00"
SNDX,IMOEX,16.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1800,59","1838,21","1848,15","1785,54","36790994748,00"
SNDX,IMOEX,17.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1793,82","1800,92","1842,59","1781,80","52881168864,00"
SNDX,IMOEX,18.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1809,67","1795,83","1833,14","1795,59","49388542824,00"
SNDX,IMOEX,19.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1797,87","1809,67","1819,89","1757,33","47713577864,00"
SNDX,IMOEX,20.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1792,70","1797,88","1809,24","1780,00","31928247145,00"
SNDX,IMOEX,24.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1772,16","1786,49","1786,49","1754,81","29693757499,00"
SNDX,IMOEX,25.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1746,23","1772,40","1773,73","1727,70","34882084448,00"
SNDX,IMOEX,26.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1760,66","1746,79","1769,53","1735,27","40878525521,00"
SNDX,IMOEX,27.02.2015,Индекс МосБиржи,Индекс МосБиржи,"1758,97","1760,67","1769,22","1740,91","34816153558,00"
SNDX,IMOEX,02.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1783,34","1759,25","1789,54","1759,18","28597842943,00"
SNDX,IMOEX,03.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1807,70","1783,44","1825,94","1769,58","41033146650,00"
SNDX,IMOEX,04.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1759,35","1807,71","1816,23","1756,33","32963701938,00"
SNDX,IMOEX,05.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1760,55","1760,67","1792,04","1746,06","42976918874,00"
SNDX,IMOEX,06.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1728,55","1761,29","1766,86","1723,09","28339130028,00"
SNDX,IMOEX,10.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1665,38","1726,86","1726,86","1663,86","41262700014,00"
SNDX,IMOEX,11.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1671,47","1665,41","1692,31","1655,32","36032409936,00"
SNDX,IMOEX,12.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1664,70","1671,71","1681,09","1656,35","28247784352,00"
SNDX,IMOEX,13.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1627,88","1664,59","1669,05","1621,86","34064154241,00"
SNDX,IMOEX,16.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1609,85","1626,77","1636,16","1609,82","35828098909,00"
SNDX,IMOEX,17.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1611,69","1609,96","1627,54","1603,78","33791281594,00"
SNDX,IMOEX,18.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1632,12","1611,74","1640,27","1611,74","28577123436,00"
SNDX,IMOEX,19.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1607,97","1634,77","1652,73","1607,25","34622152099,00"
SNDX,IMOEX,20.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1628,64","1607,97","1641,84","1599,57","57392320231,00"
SNDX,IMOEX,23.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1602,85","1629,29","1639,06","1597,64","31172311202,00"
SNDX,IMOEX,24.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1618,62","1602,33","1623,88","1590,59","28491305662,00"
SNDX,IMOEX,25.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1615,50","1618,62","1626,05","1595,90","27484903291,00"
SNDX,IMOEX,26.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1581,84","1615,54","1633,27","1574,11","36714811490,00"
SNDX,IMOEX,27.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1571,55","1581,84","1594,38","1569,61","28812026020,00"
SNDX,IMOEX,30.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1612,84","1571,77","1615,55","1571,62","28725942381,00"
SNDX,IMOEX,31.03.2015,Индекс МосБиржи,Индекс МосБиржи,"1626,18","1612,93","1626,18","1606,24","34922940768,00"
SNDX,IMOEX,01.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1661,90","1625,21","1663,17","1613,77","38455199985,00"
SNDX,IMOEX,02.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1679,24","1661,90","1682,29","1656,23","36856529940,00"
SNDX,IMOEX,03.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1681,47","1679,61","1692,95","1676,47","19351904486,00"
SNDX,IMOEX,06.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1700,64","1681,80","1701,24","1679,30","24923955152,00"
SNDX,IMOEX,07.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1695,64","1700,64","1709,88","1684,17","42156302192,00"
SNDX,IMOEX,08.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1683,63","1695,51","1695,59","1669,88","33256561914,00"
SNDX,IMOEX,09.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1667,60","1683,10","1683,10","1648,36","54277594144,00"
SNDX,IMOEX,10.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1657,02","1667,62","1674,48","1635,85","45171576856,00"
SNDX,IMOEX,13.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1678,19","1657,10","1694,94","1654,49","40607797915,00"
SNDX,IMOEX,14.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1647,39","1678,43","1678,50","1641,80","35730708154,00"
SNDX,IMOEX,15.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1677,70","1647,29","1681,83","1643,11","40037734888,00"
SNDX,IMOEX,16.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1686,79","1678,04","1689,29","1661,38","44360086518,00"
SNDX,IMOEX,17.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1656,59","1686,79","1694,08","1656,59","46513599503,00"
SNDX,IMOEX,20.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1683,24","1657,63","1691,93","1655,75","42410329020,00"
SNDX,IMOEX,21.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1710,24","1683,51","1711,34","1682,94","35500021585,00"
SNDX,IMOEX,22.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1677,56","1710,13","1712,91","1669,11","36991171384,00"
SNDX,IMOEX,23.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1662,64","1677,89","1678,58","1633,12","45687528041,00"
SNDX,IMOEX,24.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1682,70","1663,15","1689,71","1657,66","40403690139,00"
SNDX,IMOEX,27.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1677,22","1682,82","1698,65","1677,22","30771789361,00"
SNDX,IMOEX,28.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1677,89","1676,32","1682,19","1667,34","29507739404,00"
SNDX,IMOEX,29.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1670,99","1677,89","1694,28","1666,52","26159937335,00"
SNDX,IMOEX,30.04.2015,Индекс МосБиржи,Индекс МосБиржи,"1688,34","1670,99","1692,32","1668,50","30289406992,00"
SNDX,IMOEX,05.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1721,80","1689,55","1734,34","1689,20","43125027992,00"
SNDX,IMOEX,06.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1714,31","1722,16","1723,45","1697,86","34467683587,00"
SNDX,IMOEX,07.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1686,98","1713,09","1713,09","1676,21","31098521960,00"
SNDX,IMOEX,08.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1708,52","1686,94","1713,60","1684,09","27195697237,00"
SNDX,IMOEX,12.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1704,62","1708,42","1720,01","1689,29","36154421259,00"
SNDX,IMOEX,13.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1682,26","1704,50","1708,47","1681,08","34856325968,00"
SNDX,IMOEX,14.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1677,57","1682,26","1694,79","1672,20","28121728762,00"
SNDX,IMOEX,15.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1691,46","1677,77","1694,90","1677,77","27819799310,00"
SNDX,IMOEX,18.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1678,55","1691,53","1696,49","1677,69","24398276737,00"
SNDX,IMOEX,19.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1659,36","1678,31","1681,24","1646,85","29501962952,00"
SNDX,IMOEX,20.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1636,86","1659,18","1662,19","1631,77","27479614193,00"
SNDX,IMOEX,21.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1659,33","1637,14","1663,24","1632,43","33027683176,00"
SNDX,IMOEX,22.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1665,66","1659,47","1667,92","1653,03","30634884998,00"
SNDX,IMOEX,25.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1655,40","1665,75","1666,38","1641,96","20420948220,00"
SNDX,IMOEX,26.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1651,66","1655,85","1666,87","1646,09","28194503099,00"
SNDX,IMOEX,27.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1660,98","1651,73","1664,29","1637,42","35786417716,00"
SNDX,IMOEX,28.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1657,62","1660,65","1678,64","1656,17","30309010225,00"
SNDX,IMOEX,29.05.2015,Индекс МосБиржи,Индекс МосБиржи,"1609,19","1657,67","1680,07","1609,19","51758857860,00"
SNDX,IMOEX,01.06.2015,Индекс МосБиржи,Индекс МосБиржи,"1616,94","1610,07","1640,93","1610,07","30875246625,00"
SNDX,IMOEX,02.06.2015,Индекс МосБиржи,Индекс МосБиржи,"1643,41","1616,97","1650,64","1612,78","28435405398,00"
SNDX,IMOEX,03.06.2015,Индекс МосБиржи,Индекс МосБиржи,"1628,87","1643,99","1653,53","1615,96","36210821998,00"
SNDX,IMOEX,04.06.2015,Индекс МосБиржи,Индекс МосБиржи,"1638,07","1628,80","1644,36","1627,02","33645228033,00"
SNDX,IMOEX,05.06.2015,Индекс МосБиржи,Индекс МосБиржи,"1652,07","1638,12","1652,07","1633,49","27827873364,00"
SNDX,IMOEX,08.06.2015,Индекс МосБиржи,Индекс МосБиржи,"1646,89","1652,21","1668,50","1642,19","28510700896,00"
SNDX,IMOEX,09.06.2015,Индекс МосБиржи,Индекс МосБиржи,"1664,01","1646,89","1666,06","1637,38","29188778226,00"
SNDX,IMOEX,10.06.2015,Индекс МосБиржи,Индекс МосБиржи,"1653,09","1664,03","1667,20","1650,89","26617709919,00"
SNDX,IMOEX,11.06.2015,Индекс МосБиржи,Индекс МосБиржи,"1652,24","1653,06","1654,91","1638,13","27749015557,00"
SNDX,IMOEX,15.06.2015,Индекс МосБиржи,Индекс МосБиржи,"1657,29","1652,29","1658,32","1629,81","35364479772,00"
SNDX,IMOEX,16.06.2015,Индекс МосБиржи,Индекс МосБиржи,"1668,82","1657,37","1674,11","1649,16","26617346477,00"
SNDX,IMOEX,17.06.2015,Индекс МосБиржи,Индекс МосБиржи,"1664,66","1668,84","1678,91","1661,75","24988440340,00"
SNDX,IMOEX,18.06.2015,Индекс МосБиржи,Индекс МосБиржи,"1660,14","1664,65","1671,88","1658,41","23118394361,00"
SNDX,IMOEX,19.06.2015,Индекс МосБиржи,Индекс МосБиржи,"1663,03","1660,56","1665,71","1655,53","26196350748,00"
SNDX,IMOEX,22.06.2015,Индекс МосБиржи,Индекс МосБиржи,"1671,80","1664,11","1679,42","1663,35","25538988011,00"
