BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE
RTSI,RTSI,29.06.2012,Индекс РТС,Индекс РТС,"1350,51","1280,92","1352,66","1277,65","1284132994,08"
RTSI,RTSI,02.07.2012,Индекс РТС,Индекс РТС,"1357,34","1350,51","1365,65","1341,15","1029057074,21"
RTSI,RTSI,03.07.2012,Индекс РТС,Индекс РТС,"1408,43","1357,34","1409,81","1357,34","1344690692,99"
RTSI,RTSI,04.07.2012,Индекс РТС,Индекс РТС,"1408,21","1407,72","1412,12","1394,86","778569195,42"
RTSI,RTSI,05.07.2012,Индекс РТС,Индекс РТС,"1388,07","1407,41","1416,88","1381,97","1440606395,34"
RTSI,RTSI,06.07.2012,Индекс РТС,Индекс РТС,"1357,71","1388,07","1393,61","1353,88","975303843,53"
RTSI,RTSI,09.07.2012,Индекс РТС,Индекс РТС,"1352,50","1357,71","1361,23","1343,05","756474155,89"
RTSI,RTSI,10.07.2012,Индекс РТС,Индекс РТС,"1362,95","1352,50","1378,65","1339,68","1048251964,59"
RTSI,RTSI,11.07.2012,Индекс РТС,Индекс РТС,"1355,86","1361,34","1362,05","1343,28","1020292934,52"
RTSI,RTSI,12.07.2012,Индекс РТС,Индекс РТС,"1340,17","1355,86","1357,41","1329,94","910019354,76"
RTSI,RTSI,13.07.2012,Индекс РТС,Индекс РТС,"1368,69","1340,17","1369,59","1340,17","828162467,84"
RTSI,RTSI,16.07.2012,Индекс РТС,Индекс РТС,"1374,02","1368,69","1375,76","1363,28","718569188,25"
RTSI,RTSI,17.07.2012,Индекс РТС,Индекс РТС,"1382,00","1374,02","1400,49","1374,02","1027304764,76"
RTSI,RTSI,18.07.2012,Индекс РТС,Индекс РТС,"1390,63","1382,00","1397,62","1382,00","730467483,46"
RTSI,RTSI,19.07.2012,Индекс РТС,Индекс РТС,"1413,97","1390,63","1423,99","1390,63","975122006,80"
RTSI,RTSI,20.07.2012,Индекс РТС,Индекс РТС,"1391,55","1413,97","1415,69","1391,16","727350945,68"
RTSI,RTSI,23.07.2012,Индекс РТС,Индекс РТС,"1323,96","1391,55","1393,57","1315,48","1218466727,32"
RTSI,RTSI,24.07.2012,Индекс РТС,Индекс РТС,"1314,27","1323,96","1336,38","1310,45","1009866573,58"
RTSI,RTSI,25.07.2012,Индекс РТС,Индекс РТС,"1318,31","1314,27","1333,44","1291,93","1259200196,53"
RTSI,RTSI,26.07.2012,Индекс РТС,Индекс РТС,"1349,90","1317,38","1353,26","1311,95","1099668380,76"
RTSI,RTSI,27.07.2012,Индекс РТС,Индекс РТС,"1382,82","1350,09","1382,82","1348,33","963327382,03"
RTSI,RTSI,30.07.2012,Индекс РТС,Индекс РТС,"1398,07","1382,82","1405,15","1382,82","877104280,13"
RTSI,RTSI,31.07.2012,Индекс РТС,Индекс РТС,"1377,35","1398,07","1401,13","1373,20","967184584,03"
RTSI,RTSI,01.08.2012,Индекс РТС,Индекс РТС,"1374,98","1377,06","1383,59","1370,11","792969656,74"
RTSI,RTSI,02.08.2012,Индекс РТС,Индекс РТС,"1355,32","1374,98","1393,09","1344,62","1316839726,32"
RTSI,RTSI,03.08.2012,Индекс РТС,Индекс РТС,"1398,33","1351,06","1399,91","1348,95","982681243,74"
RTSI,RTSI,06.08.2012,Индекс РТС,Индекс РТС,"1433,54","1398,33","1439,16","1396,73","1352208725,32"
RTSI,RTSI,07.08.2012,Индекс РТС,Индекс РТС,"1445,34","1436,77","1447,41","1424,25","1059393328,89"
RTSI,RTSI,08.08.2012,Индекс РТС,Индекс РТС,"1444,79","1445,34","1448,67","1428,65","873381718,49"
RTSI,RTSI,09.08.2012,Индекс РТС,Индекс РТС,"1447,09","1444,79","1463,22","1431,59","1055203834,15"
RTSI,RTSI,10.08.2012,Индекс РТС,Индекс РТС,"1427,33","1447,09","1449,59","1410,61","851665894,65"
RTSI,RTSI,13.08.2012,Индекс РТС,Индекс РТС,"1436,15","1430,51","1457,61","1425,69","889069416,69"
RTSI,RTSI,14.08.2012,Индекс РТС,Индекс РТС,"1445,29","1435,63","1452,79","1432,48","750921485,14"
RTSI,RTSI,15.08.2012,Индекс РТС,Индекс РТС,"1427,67","1445,29","1448,51","1412,75","1002873694,51"
RTSI,RTSI,16.08.2012,Индекс РТС,Индекс РТС,"1431,07","1427,67","1440,76","1421,32","736921045,12"
RTSI,RTSI,17.08.2012,Индекс РТС,Индекс РТС,"1416,78","1431,07","1444,25","1416,11","654241536,06"
RTSI,RTSI,20.08.2012,Индекс РТС,Индекс РТС,"1403,55","1416,78","1423,87","1396,72","795033827,52"
RTSI,RTSI,21.08.2012,Индекс РТС,Индекс РТС,"1442,72","1403,55","1445,79","1402,55","922053675,54"
RTSI,RTSI,22.08.2012,Индекс РТС,Индекс РТС,"1430,48","1442,72","1443,18","1420,91","682188179,72"
RTSI,RTSI,23.08.2012,Индекс РТС,Индекс РТС,"1442,94","1430,46","1462,86","1428,67","1237781571,03"
RTSI,RTSI,24.08.2012,Индекс РТС,Индекс РТС,"1436,84","1442,94","1445,36","1424,74","811895574,00"
RTSI,RTSI,27.08.2012,Индекс РТС,Индекс РТС,"1431,53","1436,78","1446,98","1425,48","577284026,58"
RTSI,RTSI,28.08.2012,Индекс РТС,Индекс РТС,"1428,88","1431,53","1434,54","1419,62","961598928,56"
RTSI,RTSI,29.08.2012,Индекс РТС,Индекс РТС,"1410,16","1428,86","1435,79","1409,15","977661507,20"
RTSI,RTSI,30.08.2012,Индекс РТС,Индекс РТС,"1384,26","1410,16","1413,34","1383,79","782428075,43"
RTSI,RTSI,31.08.2012,Индекс РТС,Индекс РТС,"1389,72","1384,32","1397,92","1381,01","979084545,62"
RTSI,RTSI,03.09.2012,Индекс РТС,Индекс РТС,"1406,04","1386,66","1407,91","1386,66","649143752,58"
RTSI,RTSI,04.09.2012,Индекс РТС,Индекс РТС,"1405,71","1406,04","1419,20","1403,37","710620662,34"
RTSI,RTSI,05.09.2012,Индекс РТС,Индекс РТС,"1391,02","1405,71","1407,02","1385,27","821038417,47"
RTSI,RTSI,06.09.2012,Индекс РТС,Индекс РТС,"1437,37","1390,92","1438,68","1390,51","1164229048,15"
RTSI,RTSI,07.09.2012,Индекс РТС,Индекс РТС,"1471,80","1437,37","1478,89","1434,96","1734185921,98"
RTSI,RTSI,10.09.2012,Индекс РТС,Индекс РТС,"1476,44","1471,80","1477,58","1462,77","967215475,89"
RTSI,RTSI,11.09.2012,Индекс РТС,Индекс РТС,"1480,05","1476,44","1480,27","1460,10","863698929,18"
RTSI,RTSI,12.09.2012,Индекс РТС,Индекс РТС,"1482,51","1480,05","1497,04","1478,27","1084832066,78"
RTSI,RTSI,13.09.2012,Индекс РТС,Индекс РТС,"1484,88","1482,67","1488,25","1477,81","781133519,53"
RTSI,RTSI,14.09.2012,Индекс РТС,Индекс РТС,"1589,40","1484,98","1594,63","1484,98","2968534046,36"
RTSI,RTSI,17.09.2012,Индекс РТС,Индекс РТС,"1582,22","1589,40","1591,24","1573,30","2081393198,60"
RTSI,RTSI,18.09.2012,Индекс РТС,Индекс РТС,"1547,74","1582,22","1586,75","1546,74","1396735292,54"
RTSI,RTSI,19.09.2012,Индекс РТС,Индекс РТС,"1517,58","1547,79","1564,73","1508,60","2262717013,40"
RTSI,RTSI,20.09.2012,Индекс РТС,Индекс РТС,"1515,88","1517,84","1522,14","1479,32","1485095601,83"
RTSI,RTSI,21.09.2012,Индекс РТС,Индекс РТС,"1522,63","1516,59","1535,77","1513,12","1300346041,40"
RTSI,RTSI,24.09.2012,Индекс РТС,Индекс РТС,"1509,58","1522,63","1524,07","1492,51","809311933,95"
RTSI,RTSI,25.09.2012,Индекс РТС,Индекс РТС,"1510,96","1509,58","1522,43","1504,54","914065908,83"
RTSI,RTSI,26.09.2012,Индекс РТС,Индекс РТС,"1456,99","1510,96","1513,85","1455,02","1237408348,36"
RTSI,RTSI,27.09.2012,Индекс РТС,Индекс РТС,"1474,76","1459,15","1479,33","1455,17","1059364032,01"
RTSI,RTSI,28.09.2012,Индекс РТС,Индекс РТС,"1475,70","1474,76","1500,30","1466,50","1061093131,78"
RTSI,RTSI,01.10.2012,Индекс РТС,Индекс РТС,"1513,81","1475,70","1515,19","1467,34","1009478415,31"
RTSI,RTSI,02.10.2012,Индекс РТС,Индекс РТС,"1507,77","1513,81","1517,29","1496,63","944378201,93"
RTSI,RTSI,03.10.2012,Индекс РТС,Индекс РТС,"1492,30","1507,35","1508,16","1487,56","950239276,35"
RTSI,RTSI,04.10.2012,Индекс РТС,Индекс РТС,"1483,03","1492,30","1499,24","1472,63","1016939498,75"
RTSI,RTSI,05.10.2012,Индекс РТС,Индекс РТС,"1508,72","1483,03","1521,49","1480,60","1092286495,18"
RTSI,RTSI,08.10.2012,Индекс РТС,Индекс РТС,"1492,51","1508,72","1509,52","1481,99","738840278,96"
RTSI,RTSI,09.10.2012,Индекс РТС,Индекс РТС,"1494,16","1492,51","1504,47","1490,33","820058949,06"
RTSI,RTSI,10.10.2012,Индекс РТС,Индекс РТС,"1483,84","1493,87","1493,87","1480,65","800387540,57"
RTSI,RTSI,11.10.2012,Индекс РТС,Индекс РТС,"1490,41","1483,84","1495,73","1471,91","771366803,69"
RTSI,RTSI,12.10.2012,Индекс РТС,Индекс РТС,"1472,36","1490,41","1491,16","1467,10","844054129,83"
RTSI,RTSI,15.10.2012,Индекс РТС,Индекс РТС,"1466,82","1472,36","1484,22","1464,76","669202442,24"
RTSI,RTSI,16.10.2012,Индекс РТС,Индекс РТС,"1488,18","1466,82","1488,73","1466,82","843068754,04"
RTSI,RTSI,17.10.2012,Индекс РТС,Индекс РТС,"1513,96","1488,65","1520,63","1488,25","1161981785,09"
RTSI,RTSI,18.10.2012,Индекс РТС,Индекс РТС,"1512,01","1513,96","1527,77","1503,76","1116122531,67"
RTSI,RTSI,19.10.2012,Индекс РТС,Индекс РТС,"1494,44","1512,50","1516,96","1493,53","793493426,79"
RTSI,RTSI,22.10.2012,Индекс РТС,Индекс РТС,"1497,63","1494,36","1503,27","1484,10","895199644,26"
RTSI,RTSI,23.10.2012,Индекс РТС,Индекс РТС,"1456,73","1499,63","1499,63","1454,30","1230658625,83"
RTSI,RTSI,24.10.2012,Индекс РТС,Индекс РТС,"1462,43","1457,07","1471,99","1444,38","1294556734,31"
RTSI,RTSI,25.10.2012,Индекс РТС,Индекс РТС,"1456,91","1462,43","1474,23","1456,22","858730093,57"
RTSI,RTSI,26.10.2012,Индекс РТС,Индекс РТС,"1441,38","1456,85","1457,53","1426,27","957810143,55"
RTSI,RTSI,29.10.2012,Индекс РТС,Индекс РТС,"1435,05","1441,38","1442,76","1426,26","564326411,10"
RTSI,RTSI,30.10.2012,Индекс РТС,Индекс РТС,"1430,10","1435,05","1443,40","1426,47","871085540,49"
RTSI,RTSI,31.10.2012,Индекс РТС,Индекс РТС,"1433,96","1429,95","1448,33","1428,48","894882376,30"
RTSI,RTSI,01.11.2012,Индекс РТС,Индекс РТС,"1443,50","1433,96","1443,89","1415,38","1126910080,43"
RTSI,RTSI,02.11.2012,Индекс РТС,Индекс РТС,"1444,19","1443,50","1454,58","1435,85","1019339655,43"
RTSI,RTSI,06.11.2012,Индекс РТС,Индекс РТС,"1448,98","1444,19","1452,78","1436,10","792804329,83"
RTSI,RTSI,07.11.2012,Индекс РТС,Индекс РТС,"1426,94","1448,98","1464,82","1425,73","931990009,39"
RTSI,RTSI,08.11.2012,Индекс РТС,Индекс РТС,"1410,27","1426,94","1428,33","1396,11","1203473921,78"
RTSI,RTSI,09.11.2012,Индекс РТС,Индекс РТС,"1397,86","1410,27","1410,27","1387,22","893233292,42"
RTSI,RTSI,12.11.2012,Индекс РТС,Индекс РТС,"1404,26","1397,86","1407,28","1390,39","666639196,19"
RTSI,RTSI,13.11.2012,Индекс РТС,Индекс РТС,"1363,63","1404,28","1406,56","1359,92","1081056034,01"
RTSI,RTSI,14.11.2012,Индекс РТС,Индекс РТС,"1367,15","1363,67","1376,20","1356,47","992971985,51"
RTSI,RTSI,15.11.2012,Индекс РТС,Индекс РТС,"1381,58","1367,15","1382,96","1359,80","790892939,20"
RTSI,RTSI,16.11.2012,Индекс РТС,Индекс РТС,"1376,10","1381,58","1384,87","1365,97","729682907,61"
RTSI,RTSI,19.11.2012,Индекс РТС,Индекс РТС,"1399,70","1376,10","1402,65","1372,81","703871018,24"
RTSI,RTSI,20.11.2012,Индекс РТС,Индекс РТС,"1403,59","1399,70","1405,02","1394,39","643277067,74"
RTSI,RTSI,21.11.2012,Индекс РТС,Индекс РТС,"1420,97","1403,59","1422,60","1393,29","713759360,18"
RTSI,RTSI,22.11.2012,Индекс РТС,Индекс РТС,"1419,88","1420,97","1427,41","1417,96","619370955,11"
RTSI,RTSI,23.11.2012,Индекс РТС,Индекс РТС,"1432,24","1419,88","1432,44","1418,72","811159693,65"
RTSI,RTSI,26.11.2012,Индекс РТС,Индекс РТС,"1426,96","1432,24","1439,89","1422,38","700848784,39"
RTSI,RTSI,27.11.2012,Индекс РТС,Индекс РТС,"1417,60","1426,96","1440,32","1414,32","761933836,62"
RTSI,RTSI,28.11.2012,Индекс РТС,Индекс РТС,"1397,38","1417,60","1417,94","1395,57","871284829,04"
RTSI,RTSI,29.11.2012,Индекс РТС,Индекс РТС,"1420,35","1397,38","1424,86","1394,21","860523362,76"
RTSI,RTSI,30.11.2012,Индекс РТС,Индекс РТС,"1436,55","1420,35","1439,23","1415,70","1542171252,11"
RTSI,RTSI,03.12.2012,Индекс РТС,Индекс РТС,"1451,69","1437,51","1452,42","1433,20","850824307,87"
RTSI,RTSI,04.12.2012,Индекс РТС,Индекс РТС,"1443,87","1451,69","1451,69","1436,17","767730217,35"
RTSI,RTSI,05.12.2012,Индекс РТС,Индекс РТС,"1469,54","1443,87","1473,92","1442,88","1204248310,10"
RTSI,RTSI,06.12.2012,Индекс РТС,Индекс РТС,"1467,00","1469,54","1478,12","1464,03","962657017,46"
RTSI,RTSI,07.12.2012,Индекс РТС,Индекс РТС,"1471,09","1467,00","1472,27","1453,19","811479115,24"
RTSI,RTSI,10.12.2012,Индекс РТС,Индекс РТС,"1480,78","1473,86","1483,99","1468,37","1603751042,98"
RTSI,RTSI,11.12.2012,Индекс РТС,Индекс РТС,"1484,50","1480,78","1489,07","1476,41","873555514,49"
RTSI,RTSI,12.12.2012,Индекс РТС,Индекс РТС,"1506,91","1484,53","1509,89","1484,53","905532637,73"
RTSI,RTSI,13.12.2012,Индекс РТС,Индекс РТС,"1499,68","1506,91","1512,25","1491,51","948734597,13"
RTSI,RTSI,14.12.2012,Индекс РТС,Индекс РТС,"1500,89","1499,68","1508,35","1494,50","716291098,32"
RTSI,RTSI,17.12.2012,Индекс РТС,Индекс РТС,"1491,21","1500,89","1508,18","1487,44","942922581,24"
RTSI,RTSI,18.12.2012,Индекс РТС,Индекс РТС,"1511,43","1491,21","1515,18","1489,31","1045218378,87"
RTSI,RTSI,19.12.2012,Индекс РТС,Индекс РТС,"1517,39","1511,42","1524,77","1509,41","902775107,27"
RTSI,RTSI,20.12.2012,Индекс РТС,Индекс РТС,"1528,89","1517,39","1530,64","1503,46","950638570,76"
RTSI,RTSI,21.12.2012,Индекс РТС,Индекс РТС,"1512,18","1528,81","1529,84","1507,99","942205762,45"
RTSI,RTSI,24.12.2012,Индекс РТС,Индекс РТС,"1515,87","1512,23","1519,08","1509,14","589392496,37"
RTSI,RTSI,25.12.2012,Индекс РТС,Индекс РТС,"1513,74","1515,87","1520,29","1513,47","340070311,23"
RTSI,RTSI,26.12.2012,Индекс РТС,Индекс РТС,"1526,34","1513,74","1526,84","1511,55","541101512,94"
RTSI,RTSI,27.12.2012,Индекс РТС,Индекс РТС,"1535,05","1526,34","1535,05","1523,23","556500278,90"
RTSI,RTSI,28.12.2012,Индекс РТС,Индекс РТС,"1526,98","1535,05","1537,44","1520,79","731304617,88"
RTSI,RTSI,08.01.2013,Индекс РТС,Индекс РТС,"1576,10","1526,98","1582,35","1526,98","948109576,47"
RTSI,RTSI,09.01.2013,Индекс РТС,Индекс РТС,"1568,59","1576,10","1578,31","1564,09","829717991,54"
RTSI,RTSI,10.01.2013,Индекс РТС,Индекс РТС,"1572,00","1568,59","1576,32","1568,59","727899316,40"
RTSI,RTSI,11.01.2013,Индекс РТС,Индекс РТС,"1571,73","1572,00","1575,42","1565,57","874095797,50"
RTSI,RTSI,14.01.2013,Индекс РТС,Индекс РТС,"1590,21","1571,73","1594,17","1569,66","993968653,04"
RTSI,RTSI,15.01.2013,Индекс РТС,Индекс РТС,"1576,54","1590,21","1593,12","1576,54","948372757,13"
RTSI,RTSI,16.01.2013,Индекс РТС,Индекс РТС,"1571,15","1576,54","1585,82","1562,16","899119988,47"
RTSI,RTSI,17.01.2013,Индекс РТС,Индекс РТС,"1585,44","1571,15","1586,80","1571,13","966200500,25"
RTSI,RTSI,18.01.2013,Индекс РТС,Индекс РТС,"1603,50","1585,44","1605,68","1584,97","1078328960,80"
RTSI,RTSI,21.01.2013,Индекс РТС,Индекс РТС,"1600,13","1603,44","1603,99","1594,09","685649936,13"
RTSI,RTSI,22.01.2013,Индекс РТС,Индекс РТС,"1589,02","1600,13","1604,63","1580,80","979138317,17"
RTSI,RTSI,23.01.2013,Индекс РТС,Индекс РТС,"1605,36","1589,02","1605,88","1587,88","1033896137,78"
RTSI,RTSI,24.01.2013,Индекс РТС,Индекс РТС,"1604,65","1605,36","1605,36","1585,01","948190610,76"
RTSI,RTSI,25.01.2013,Индекс РТС,Индекс РТС,"1618,84","1604,66","1620,43","1597,75","905098723,10"
RTSI,RTSI,28.01.2013,Индекс РТС,Индекс РТС,"1635,50","1618,84","1638,08","1615,04","1238560855,74"
RTSI,RTSI,29.01.2013,Индекс РТС,Индекс РТС,"1623,87","1635,50","1637,00","1618,96","1190666910,71"
RTSI,RTSI,30.01.2013,Индекс РТС,Индекс РТС,"1618,77","1623,87","1636,03","1612,42","1362330795,23"
RTSI,RTSI,31.01.2013,Индекс РТС,Индекс РТС,"1622,13","1618,71","1623,63","1608,46","1584389165,91"
RTSI,RTSI,01.02.2013,Индекс РТС,Индекс РТС,"1628,31","1621,71","1635,71","1620,31","1158209320,24"
RTSI,RTSI,04.02.2013,Индекс РТС,Индекс РТС,"1612,52","1628,26","1637,62","1610,94","854641899,51"
RTSI,RTSI,05.02.2013,Индекс РТС,Индекс РТС,"1614,09","1612,52","1617,26","1599,47","745062855,70"
RTSI,RTSI,06.02.2013,Индекс РТС,Индекс РТС,"1602,99","1614,09","1630,74","1599,00","1152388200,18"
RTSI,RTSI,07.02.2013,Индекс РТС,Индекс РТС,"1595,36","1602,99","1607,27","1592,43","844298730,33"
RTSI,RTSI,08.02.2013,Индекс РТС,Индекс РТС,"1590,13","1595,36","1596,88","1577,74","1007327464,37"
RTSI,RTSI,11.02.2013,Индекс РТС,Индекс РТС,"1581,95","1590,13","1595,99","1581,70","780479120,07"
RTSI,RTSI,12.02.2013,Индекс РТС,Индекс РТС,"1582,35","1581,95","1590,31","1574,30","992520230,32"
RTSI,RTSI,13.02.2013,Индекс РТС,Индекс РТС,"1612,65","1582,35","1615,58","1582,35","1425964367,30"
RTSI,RTSI,14.02.2013,Индекс РТС,Индекс РТС,"1588,31","1612,55","1623,28","1582,85","1700985751,25"
RTSI,RTSI,15.02.2013,Индекс РТС,Индекс РТС,"1577,26","1588,31","1589,35","1567,81","1029648055,29"
RTSI,RTSI,18.02.2013,Индекс РТС,Индекс РТС,"1578,65","1577,26","1580,90","1566,41","729460078,89"
RTSI,RTSI,19.02.2013,Индекс РТС,Индекс РТС,"1592,74","1578,65","1593,38","1577,86","916632904,29"
RTSI,RTSI,20.02.2013,Индекс РТС,Индекс РТС,"1582,63","1592,74","1597,68","1582,24","959818585,72"
RTSI,RTSI,21.02.2013,Индекс РТС,Индекс РТС,"1548,76","1582,63","1583,25","1545,40","1108041722,95"
RTSI,RTSI,22.02.2013,Индекс РТС,Индекс РТС,"1551,04","1545,59","1558,19","1544,36","657480028,58"
RTSI,RTSI,25.02.2013,Индекс РТС,Индекс РТС,"1565,07","1551,04","1567,29","1549,05","599459399,05"
RTSI,RTSI,26.02.2013,Индекс РТС,Индекс РТС,"1530,82","1565,07","1567,11","1524,46","944069187,84"
RTSI,RTSI,27.02.2013,Индекс РТС,Индекс РТС,"1530,52","1531,66","1535,42","1525,56","727744505,84"
RTSI,RTSI,28.02.2013,Индекс РТС,Индекс РТС,"1534,41","1530,38","1544,84","1529,76","968471081,46"
RTSI,RTSI,01.03.2013,Индекс РТС,Индекс РТС,"1509,80","1534,41","1537,27","1505,68","902682567,16"
RTSI,RTSI,04.03.2013,Индекс РТС,Индекс РТС,"1498,79","1509,80","1514,95","1494,71","785465846,38"
RTSI,RTSI,05.03.2013,Индекс РТС,Индекс РТС,"1523,34","1498,79","1525,49","1498,58","933202156,53"
RTSI,RTSI,06.03.2013,Индекс РТС,Индекс РТС,"1529,32","1523,34","1538,77","1523,34","800795291,18"
RTSI,RTSI,07.03.2013,Индекс РТС,Индекс РТС,"1532,09","1529,32","1536,30","1527,61","589006819,51"
RTSI,RTSI,11.03.2013,Индекс РТС,Индекс РТС,"1539,87","1532,09","1553,35","1531,83","957308370,43"
RTSI,RTSI,12.03.2013,Индекс РТС,Индекс РТС,"1542,55","1539,87","1545,76","1530,67","688208538,20"
RTSI,RTSI,13.03.2013,Индекс РТС,Индекс РТС,"1531,14","1542,55","1548,74","1528,93","1125787349,16"
RTSI,RTSI,14.03.2013,Индекс РТС,Индекс РТС,"1535,73","1531,14","1540,39","1524,95","997955684,77"
RTSI,RTSI,15.03.2013,Индекс РТС,Индекс РТС,"1537,66","1535,73","1556,58","1535,19","1272378949,69"
RTSI,RTSI,18.03.2013,Индекс РТС,Индекс РТС,"1494,30","1537,66","1538,91","1477,81","1516118530,93"
RTSI,RTSI,19.03.2013,Индекс РТС,Индекс РТС,"1478,82","1494,30","1501,77","1477,70","1124449004,10"
RTSI,RTSI,20.03.2013,Индекс РТС,Индекс РТС,"1489,34","1478,82","1490,95","1465,86","1144915313,07"
RTSI,RTSI,21.03.2013,Индекс РТС,Индекс РТС,"1485,73","1489,34","1496,06","1483,46","938628472,25"
RTSI,RTSI,22.03.2013,Индекс РТС,Индекс РТС,"1470,91","1485,73","1487,06","1470,53","911052863,02"
RTSI,RTSI,25.03.2013,Индекс РТС,Индекс РТС,"1458,80","1470,91","1493,82","1457,88","963304079,03"
RTSI,RTSI,26.03.2013,Индекс РТС,Индекс РТС,"1445,46","1458,80","1461,76","1438,41","1153622028,29"
RTSI,RTSI,27.03.2013,Индекс РТС,Индекс РТС,"1446,04","1445,46","1455,63","1432,36","1112922604,34"
RTSI,RTSI,28.03.2013,Индекс РТС,Индекс РТС,"1454,72","1446,04","1455,18","1435,14","1238172936,75"
RTSI,RTSI,29.03.2013,Индекс РТС,Индекс РТС,"1460,04","1454,72","1460,31","1452,39","340547400,87"
RTSI,RTSI,01.04.2013,Индекс РТС,Индекс РТС,"1445,57","1460,04","1460,04","1444,98","420613995,17"
RTSI,RTSI,02.04.2013,Индекс РТС,Индекс РТС,"1440,10","1445,57","1452,31","1437,41","777746297,37"
RTSI,RTSI,03.04.2013,Индекс РТС,Индекс РТС,"1425,99","1440,10","1441,15","1424,42","850974309,79"
RTSI,RTSI,04.04.2013,Индекс РТС,Индекс РТС,"1419,45","1425,99","1432,26","1408,16","1155084968,05"
RTSI,RTSI,05.04.2013,Индекс РТС,Индекс РТС,"1411,09","1419,45","1425,40","1404,22","1006793545,26"
RTSI,RTSI,08.04.2013,Индекс РТС,Индекс РТС,"1419,63","1411,09","1428,27","1411,09","816482601,82"
RTSI,RTSI,09.04.2013,Индекс РТС,Индекс РТС,"1439,46","1419,63","1441,66","1419,20","834181136,39"
RTSI,RTSI,10.04.2013,Индекс РТС,Индекс РТС,"1453,81","1439,46","1459,72","1439,46","917704018,13"
RTSI,RTSI,11.04.2013,Индекс РТС,Индекс РТС,"1433,08","1453,81","1457,05","1427,92","976337246,45"
RTSI,RTSI,12.04.2013,Индекс РТС,Индекс РТС,"1405,47","1433,08","1433,87","1401,34","877840003,63"
RTSI,RTSI,15.04.2013,Индекс РТС,Индекс РТС,"1366,53","1405,47","1409,29","1356,71","1163036742,40"
RTSI,RTSI,16.04.2013,Индекс РТС,Индекс РТС,"1356,65","1366,53","1373,77","1351,87","905740476,31"
RTSI,RTSI,17.04.2013,Индекс РТС,Индекс РТС,"1327,92","1356,65","1369,69","1326,57","1007327104,75"
RTSI,RTSI,18.04.2013,Индекс РТС,Индекс РТС,"1327,55","1327,92","1346,53","1322,02","922379635,47"
RTSI,RTSI,19.04.2013,Индекс РТС,Индекс РТС,"1336,46","1327,55","1349,71","1327,40","755364697,90"
RTSI,RTSI,22.04.2013,Индекс РТС,Индекс РТС,"1329,14","1336,46","1353,41","1316,77","903804776,10"
RTSI,RTSI,23.04.2013,Индекс РТС,Индекс РТС,"1333,89","1329,14","1334,62","1314,12","861889247,30"
RTSI,RTSI,24.04.2013,Индекс РТС,Индекс РТС,"1375,40","1333,89","1376,36","1330,98","1211334203,07"
RTSI,RTSI,25.04.2013,Индекс РТС,Индекс РТС,"1387,98","1375,40","1394,98","1373,15","1270454151,03"
RTSI,RTSI,26.04.2013,Индекс РТС,Индекс РТС,"1382,22","1387,98","1388,35","1369,59","970342069,54"
RTSI,RTSI,29.04.2013,Индекс РТС,Индекс РТС,"1387,54","1382,22","1389,89","1378,49","698985943,71"
RTSI,RTSI,30.04.2013,Индекс РТС,Индекс РТС,"1407,21","1387,54","1408,37","1379,76","1238298985,34"
RTSI,RTSI,02.05.2013,Индекс РТС,Индекс РТС,"1387,47","1407,21","1407,29","1382,69","591476303,98"
RTSI,RTSI,03.05.2013,Индекс РТС,Индекс РТС,"1429,86","1387,47","1429,86","1387,38","659860561,79"
RTSI,RTSI,06.05.2013,Индекс РТС,Индекс РТС,"1432,15","1429,86","1437,79","1425,21","662498380,74"
RTSI,RTSI,07.05.2013,Индекс РТС,Индекс РТС,"1451,84","1432,15","1454,06","1427,64","1084051796,19"
RTSI,RTSI,08.05.2013,Индекс РТС,Индекс РТС,"1452,17","1451,84","1456,80","1439,91","775597233,22"
RTSI,RTSI,10.05.2013,Индекс РТС,Индекс РТС,"1429,78","1452,17","1457,30","1425,08","484251606,16"
RTSI,RTSI,13.05.2013,Индекс РТС,Индекс РТС,"1422,29","1429,78","1433,48","1415,04","988381493,23"
RTSI,RTSI,14.05.2013,Индекс РТС,Индекс РТС,"1412,69","1422,29","1431,68","1406,10","1009840774,93"
RTSI,RTSI,15.05.2013,Индекс РТС,Индекс РТС,"1391,01","1412,69","1426,85","1385,47","902017058,84"
RTSI,RTSI,16.05.2013,Индекс РТС,Индекс РТС,"1380,58","1391,01","1397,47","1380,06","870733093,08"
RTSI,RTSI,17.05.2013,Индекс РТС,Индекс РТС,"1405,34","1380,58","1409,01","1377,08","873116326,17"
RTSI,RTSI,20.05.2013,Индекс РТС,Индекс РТС,"1417,05","1405,34","1424,87","1405,34","835355114,67"
RTSI,RTSI,21.05.2013,Индекс РТС,Индекс РТС,"1433,02","1417,05","1437,11","1412,14","898030944,45"
RTSI,RTSI,22.05.2013,Индекс РТС,Индекс РТС,"1461,93","1433,02","1471,56","1431,37","1211275897,52"
RTSI,RTSI,23.05.2013,Индекс РТС,Индекс РТС,"1400,84","1461,93","1463,84","1395,63","1158866869,65"
RTSI,RTSI,24.05.2013,Индекс РТС,Индекс РТС,"1388,52","1400,84","1413,73","1383,44","1017872236,08"
RTSI,RTSI,27.05.2013,Индекс РТС,Индекс РТС,"1385,08","1388,52","1395,36","1380,24","457079618,13"
