date,CLOSE,"Объем, RUB","Капитализация, RUB","Дюрация индекса, дней","Доходность индекса, %"
13 05 19,463.77,2 086 474 230.75,1 854 628 800 979.29,1 312,7.89
10 05 19,463.60,26 870 030.86,1 853 958 219 490.85,1 315,7.88
08 05 19,463.43,1 424 768 844.42,1 853 279 265 602.87,1 317,7.87
07 05 19,463.18,1 109 559 729.65,1 852 264 492 785.97,1 318,7.89
06 05 19,463.21,28 146 754.8,1 852 395 053 003.11,1 319,7.88
03 05 19,463.51,111 682 673.02,1 853 576 774 564.33,1 322,7.84
02 05 19,463.38,8 716 686.09,1 853 070 774 366.61,1 323,7.84
30 04 19,462.96,802 869 843.01,1 851 394 734 315.05,1 325,7.85
29 04 19,462.18,2 548 625 731.35,1 848 282 546 502.3,1 326,7.90
26 04 19,461.25,918 965 817.85,1 844 572 047 907.44,1 328,7.94
25 04 19,460.80,2 965 624 437.84,1 842 778 926 545.79,1 329,7.96
24 04 19,461.13,2 431 815 725.09,1 704 391 538 709.52,1 355,7.94
23 04 19,461.18,1 813 936 460.57,1 704 566 434 801.37,1 347,7.93
22 04 19,461.68,583 867 020.18,1 706 414 822 454.89,1 348,7.89
19 04 19,461.20,185 983 685.76,1 704 652 850 038.53,1 351,7.90
18 04 19,460.91,707 861 479.72,1 703 597 882 622.72,1 352,7.92
17 04 19,460.85,3 346 844 080.33,1 703 379 276 840.91,1 353,7.92
16 04 19,460.74,544 120 780.88,1 702 988 701 078.27,1 354,7.92
15 04 19,460.57,213 248 728.38,1 702 363 124 043.48,1 355,7.92
12 04 19,460.38,1 256 291 347.29,1 701 648 791 462.99,1 358,7.92
11 04 19,460.06,853 175 265.53,1 700 477 352 627.32,1 359,7.92
10 04 19,459.78,2 685 723 442.49,1 699 448 759 628.27,1 360,7.94
09 04 19,459.47,3 272 621 221.21,1 698 297 039 941.16,1 360,7.95
08 04 19,458.44,1 026 369 662.81,1 694 479 184 634.92,1 361,8.00
05 04 19,458.24,5 370 584 347.62,1 693 725 861 838.89,1 364,8.00
04 04 19,457.46,4 842 735 392.42,1 690 843 597 661.99,1 365,8.04
03 04 19,457.33,11 085 443 785.4,1 690 344 986 445,1 366,8.05
02 04 19,457.35,2 821 388 633.71,1 690 414 146 388.34,1 367,8.03
01 04 19,457.14,1 386 752 040.19,1 689 632 098 910.82,1 367,8.04
29 03 19,457.53,891 642 354.84,1 691 063 063 825.02,1 371,8.00
28 03 19,457.25,8 021 469 344.41,1 690 020 356 645.47,1 372,8.02
27 03 19,458.27,3 117 435 641.66,1 693 774 311 095.77,1 374,7.95
26 03 19,458.69,809 173 657.25,1 695 307 915 546.42,1 375,7.92
25 03 19,458.41,5 394 588 149.14,1 694 264 940 530.7,1 376,7.93
22 03 19,457.98,1 922 050 001.97,1 692 674 015 661.44,1 379,7.94
21 03 19,458.53,1 228 821 334.42,1 694 716 855 896,1 380,7.90
20 03 19,457.22,648 781 973.5,1 689 878 388 810.45,1 381,7.97
19 03 19,457.35,1 160 531 696.53,1 690 371 547 919.77,1 382,7.96
18 03 19,456.70,4 422 302 594.77,1 687 973 505 506.21,1 382,7.99
15 03 19,455.40,2 977 550 217.29,1 683 169 717 094.5,1 385,8.05
14 03 19,455.16,1 212 151 406.41,1 682 287 809 368.3,1 385,8.06
13 03 19,454.93,280 389 820.87,1 681 420 238 715.43,1 386,8.07
12 03 19,454.65,614 039 643.8,1 680 390 587 970.01,1 387,8.08
11 03 19,454.61,455 411 106.81,1 680 229 046 494.39,1 388,8.07
07 03 19,454.13,131 077 197.15,1 678 450 582 969.91,1 392,8.08
06 03 19,453.85,1 545 718 555.64,1 688 758 326 516.66,1 393,8.09
05 03 19,453.96,1 012 650 998.26,1 689 185 305 008.9,1 385,8.08
04 03 19,453.85,229 575 856.7,1 688 780 718 283,1 386,8.08
01 03 19,453.45,1 291 277 957.3,1 687 307 573 322.84,1 389,8.09
28 02 19,452.83,4 202 345 946.75,1 684 994 029 202.05,1 390,8.12
27 02 19,452.89,1 037 843 298.62,1 685 207 759 181.78,1 391,8.11
26 02 19,452.97,1 292 743 656.43,1 685 522 245 328.09,1 392,8.10
25 02 19,453.63,412 583 503.05,1 687 970 749 944.22,1 393,8.06
22 02 19,452.72,450 188 242.05,1 684 572 676 040.72,1 396,8.09
21 02 19,452.63,974 035 969.96,1 684 232 650 913.33,1 397,8.10
20 02 19,452.20,365 367 458,1 691 755 044 809.03,1 398,8.12
19 02 19,452.29,605 207 078.87,1 692 092 323 189.25,1 391,8.11
18 02 19,452.64,239 129 905.08,1 693 417 479 640.65,1 393,8.07
15 02 19,451.77,3 390 095 975.59,1 690 152 302 065.91,1 396,8.11
14 02 19,450.25,6 230 722 979.94,1 684 446 877 310.27,1 396,8.20
13 02 19,452.85,2 884 444 831.42,1 694 173 352 094.8,1 398,8.03
12 02 19,453.41,1 029 893 021.76,1 696 253 786 383.47,1 399,7.99
11 02 19,453.50,14 623 934 588.43,1 696 605 864 892.53,1 400,7.98
08 02 19,452.97,4 835 464 130.64,1 694 613 361 859.44,1 403,8.00
07 02 19,452.78,2 129 617 987.34,1 693 884 503 115.87,1 404,8.00
06 02 19,453.46,1 210 679 609.51,1 696 424 500 477.32,1 406,7.95
05 02 19,452.96,743 002 603.19,1 694 561 372 117.27,1 407,7.98
04 02 19,452.48,236 598 252.92,1 692 766 882 794.31,1 407,8.01
01 02 19,452.51,2 296 526 641.1,1 692 865 416 720.23,1 410,7.98
31 01 19,452.47,6 445 069 719.32,1 692 721 935 175.08,1 411,7.98
30 01 19,450.37,6 223 765 006.95,1 690 084 930 785.29,1 411,8.10
29 01 19,449.79,2 302 376 233.85,1 687 901 498 952.42,1 408,8.13
28 01 19,450.25,316 422 899.65,1 689 628 131 079.61,1 409,8.10
25 01 19,449.90,2 190 414 667.09,1 688 294 596 700.14,1 412,8.10
24 01 19,450.01,1 615 851 945.33,1 688 695 159 901.06,1 413,8.09
23 01 19,449.67,2 507 622 226.1,1 590 062 191 240.16,1 432,8.11
22 01 19,449.52,787 403 356.67,1 589 520 115 695.06,1 428,8.11
21 01 19,450.10,191 018 400.34,1 591 566 838 675.94,1 429,8.07
18 01 19,449.75,1 389 146 837.2,1 590 335 800 094.7,1 432,8.08
17 01 19,449.26,35 385 797.85,1 588 590 121 386.52,1 432,8.10
16 01 19,449.56,3 393 926 524.52,1 589 658 438 604.26,1 434,8.07
15 01 19,448.64,1 059 979 915.67,1 586 393 184 350.98,1 434,8.12
14 01 19,447.95,335 996 286.51,1 583 937 664 041.84,1 435,8.16
11 01 19,447.76,1 580 675 178.81,1 583 250 983 296.62,1 438,8.15
10 01 19,446.93,1 320 174 839.61,1 580 306 289 970.76,1 439,8.20
09 01 19,446.29,1 395 932 358.47,1 578 024 495 099.2,1 440,8.23
08 01 19,444.31,11 104 367.01,1 571 017 698 610.26,1 439,8.34
04 01 19,443.72,9 054 425.62,1 568 933 418 356.38,1 443,8.36
03 01 19,443.14,167 320 025.56,1 566 888 999 592.94,1 444,8.39
29 12 18,442.84,97 494 534.03,1 565 836 796 921.2,1 449,8.38
28 12 18,442.38,7 807 238 002.25,1 564 208 140 139.54,1 450,8.40
27 12 18,442.23,597 763 427.71,1 563 672 958 974.66,1 451,8.40
26 12 18,441.49,92 318 422.8,1 561 046 564 594.44,1 452,8.44
25 12 18,441.03,443 721 064.14,1 559 422 326 995.88,1 452,8.46
24 12 18,441.18,72 733 744.1,1 559 967 697 412.54,1 454,8.45
21 12 18,440.18,1 269 812 087.77,1 556 419 461 851.02,1 456,8.49
20 12 18,440.66,442 688 412,1 558 101 009 358.48,1 458,8.46
19 12 18,439.88,1 079 064 935.88,1 555 359 253 487.82,1 458,8.50
18 12 18,440.08,195 079 360.75,1 556 052 535 359.08,1 459,8.48
17 12 18,440.18,873 027 164.1,1 556 393 365 577.12,1 461,8.47
14 12 18,440.14,352 479 856.94,1 556 241 562 977.06,1 464,8.46
13 12 18,440.65,75 679 539.79,1 558 058 240 067.86,1 465,8.42
12 12 18,440.58,205 067 953.44,1 570 728 400 503.94,1 466,8.41
11 12 18,440.47,646 805 181.89,1 570 333 013 012.9,1 455,8.42
10 12 18,440.87,113 824 396.55,1 571 748 326 576.22,1 456,8.38
07 12 18,440.23,1 033 936 172.64,1 569 471 515 049.94,1 459,8.40
06 12 18,439.55,393 420 754.98,1 567 058 517 086.98,1 460,8.44
05 12 18,439.91,440 211 757.7,1 568 330 358 268.28,1 461,8.41
04 12 18,440.61,845 129 188.95,1 570 816 457 776.94,1 462,8.36
03 12 18,441.04,90 517 282.09,1 572 348 994 740.8,1 464,8.33
30 11 18,439.99,1 397 239 371.71,1 587 029 810 341.16,1 297,8.31
29 11 18,439.62,1 463 740 261.57,1 585 688 996 777.84,1 298,8.33
28 11 18,438.11,743 542 571.87,1 580 237 576 816.68,1 298,8.42
27 11 18,438.74,1 278 603 581.92,1 582 503 686 090.88,1 298,8.35
26 11 18,436.60,2 863 098 829.67,1 574 787 889 182.28,1 299,8.52
23 11 18,437.74,3 345 497 896.99,1 578 892 137 744.1,1 303,8.43
22 11 18,438.19,1 054 669 020.38,1 580 506 244 561.6,1 305,8.38
21 11 18,437.92,2 210 549 026.99,1 579 521 676 325.34,1 306,8.40
20 11 18,438.03,2 747 303 231.92,1 579 929 078 434.06,1 307,8.38
19 11 18,438.49,882 484 663.46,1 581 574 381 034.12,1 308,8.34
16 11 18,438.46,636 725 383.78,1 581 478 058 124.92,1 311,8.33
15 11 18,437.83,2 329 744 109.08,1 579 193 578 853.72,1 312,8.36
14 11 18,435.47,1 894 881 950.92,1 570 685 326 637.48,1 312,8.52
13 11 18,432.91,3 389 015 189.36,1 561 461 911 170.06,1 311,8.68
12 11 18,433.56,2 055 983 845.75,1 563 800 021 641.98,1 312,8.63
09 11 18,434.35,1 675 281 331.89,1 566 639 434 294.3,1 316,8.56
08 11 18,435.64,2 187 323 212.5,1 571 273 880 256.06,1 318,8.47
07 11 18,436.92,2 130 923 811.81,1 575 902 268 944.82,1 320,8.37
06 11 18,437.35,202 974 312.74,1 577 441 892 417.04,1 321,8.34
02 11 18,437.13,4 719 593 957.41,1 576 652 602 817.28,1 325,8.33
01 11 18,437.07,981 087 151.02,1 576 426 765 290.4,1 326,8.33
31 10 18,436.94,945 537 928.22,1 575 962 543 926.9,1 327,8.33
30 10 18,436.89,573 885 974.48,1 575 782 298 599.84,1 328,8.33
29 10 18,438.21,686 860 831.5,1 580 526 722 635.08,1 329,8.21
26 10 18,436.58,2 557 230 069.72,1 574 640 741 326.84,1 332,8.32
25 10 18,436.61,904 793 249.86,1 574 744 438 726.78,1 333,8.31
24 10 18,436.88,3 092 958 086.74,1 575 711 279 908.08,1 334,8.29
23 10 18,436.91,2 054 970 618.83,1 575 830 517 926.3,1 335,8.28
22 10 18,437.18,4 574 453 369.43,1 576 818 873 725.28,1 337,8.26
19 10 18,435.68,6 370 961 310.51,1 571 418 273 018.9,1 339,8.34
18 10 18,435.81,325 542 340.3,1 571 900 859 527.26,1 340,8.33
17 10 18,436.11,2 903 054 299.26,1 572 985 567 890.46,1 341,8.30
16 10 18,436.14,1 982 561 441.75,1 573 092 329 872.24,1 342,8.29
15 10 18,435.76,4 742 197 578.72,1 571 703 439 146.44,1 343,8.31
12 10 18,434.51,1 987 020 946.66,1 567 208 304 710.96,1 346,8.37
11 10 18,433.59,1 011 390 847.96,1 563 889 567 112.4,1 346,8.42
10 10 18,434.49,628 543 928.23,1 567 141 823 402.72,1 348,8.36
09 10 18,433.95,1 983 414 741.3,1 565 209 609 767.72,1 348,8.38
08 10 18,434.15,224 732 072.11,1 565 942 630 076.86,1 349,8.36
05 10 18,434.50,2 344 260 042.4,1 567 196 734 857.32,1 353,8.32
04 10 18,434.99,6 461 174 866.31,1 568 962 539 074.76,1 354,8.29
03 10 18,436.76,5 733 651 113.75,1 575 354 197 054.14,1 356,8.16
02 10 18,437.41,4 087 419 033.23,1 577 711 718 980.66,1 357,8.11
01 10 18,437.40,1 406 329 118.97,1 577 668 905 417.34,1 359,8.11
28 09 18,437.17,787 712 304.25,1 576 822 943 998.58,1 362,8.11
27 09 18,436.06,1 349 596 829.14,1 572 828 450 109.7,1 362,8.17
26 09 18,435.28,546 354 838.57,1 570 008 535 000.68,1 363,8.22
25 09 18,435.25,1 908 679 794.74,1 569 897 708 437.06,1 364,8.21
24 09 18,435.00,1 919 435 405.79,1 568 978 911 528.46,1 365,8.23
21 09 18,434.42,1 195 768 958.23,1 566 879 736 474.7,1 368,8.25
20 09 18,434.33,1 156 896 640.94,1 566 556 987 493.22,1 369,8.24
19 09 18,433.09,16 574 497 292.23,1 562 093 161 349.26,1 369,8.32
18 09 18,431.63,3 853 100 180.18,1 556 820 071 606.14,1 370,8.41
17 09 18,430.55,5 736 761 000.18,1 552 914 860 008.18,1 370,8.48
14 09 18,431.29,4 592 366 421.81,1 555 595 905 898.26,1 374,8.41
13 09 18,432.18,15 351 851 539.12,1 558 820 390 860.92,1 375,8.34
12 09 18,430.48,4 384 892 823.5,1 552 686 192 263.26,1 375,8.44
11 09 18,427.16,4 987 325 255.24,1 540 708 510 739.98,1 375,8.66
10 09 18,424.12,7 837 882 242.55,1 529 733 689 089.76,1 374,8.85
07 09 18,425.37,6 884 638 791,1 534 256 836 525.54,1 378,8.75
06 09 18,426.85,5 465 095 338.69,1 539 584 701 250.74,1 379,8.64
05 09 18,428.98,692 274 012.96,1 558 598 316 574.8,1 382,8.49
04 09 18,430.30,1 917 226 965.3,1 563 382 714 189.78,1 372,8.42
03 09 18,431.61,99 747 198.29,1 568 149 206 880.94,1 374,8.33
31 08 18,430.80,1 523 448 391.02,1 565 221 924 590.02,1 377,8.36
30 08 18,430.63,4 569 291 766.67,1 564 594 150 027.6,1 378,8.37
29 08 18,430.90,1 295 191 598.06,1 565 591 223 535.66,1 379,8.35
28 08 18,431.08,1 564 491 320.46,1 566 239 904 700.54,1 380,8.32
27 08 18,430.94,588 510 970.48,1 565 737 826 698.74,1 381,8.33
24 08 18,430.81,2 566 960 135.33,1 565 270 413 626.76,1 384,8.32
23 08 18,430.24,1 091 686 828.67,1 563 209 028 172.76,1 385,8.35
22 08 18,431.34,828 763 892.95,1 576 315 956 098.3,1 387,8.27
21 08 18,429.87,987 060 548.74,1 570 931 668 535.58,1 379,8.36
20 08 18,429.14,777 674 927.52,1 568 256 043 445.98,1 380,8.41
17 08 18,429.82,3 295 622 292.3,1 570 723 906 553.8,1 382,8.34
16 08 18,429.70,2 553 708 802.36,1 570 288 048 717.78,1 384,8.35
15 08 18,430.80,16 417 204 099.65,1 574 304 974 370.4,1 386,8.27
14 08 18,431.62,2 102 510 944.6,1 577 314 491 025.12,1 387,8.20
13 08 18,432.30,2 098 889 483.6,1 579 798 951 604.56,1 388,8.15
10 08 18,433.58,6 604 241 852.65,1 584 473 566 928.62,1 392,8.06
09 08 18,435.00,4 020 304 787.03,1 589 670 778 526.58,1 394,7.96
08 08 18,437.04,5 326 606 767.37,1 597 134 068 484.74,1 396,7.82
07 08 18,439.08,1 223 575 208.38,1 604 585 856 047.46,1 398,7.68
06 08 18,439.37,1 096 004 469.97,1 605 653 007 137.66,1 399,7.66
03 08 18,439.39,3 226 321 485.08,1 605 728 057 101.82,1 402,7.64
02 08 18,440.46,4 347 107 404.58,1 609 635 407 209.34,1 404,7.57
01 08 18,441.68,1 834 392 428.65,1 619 335 155 771.16,1 405,7.49
31 07 18,441.77,1 148 538 259.4,1 619 681 366 171.4,1 402,7.47
30 07 18,441.55,453 713 394.9,1 618 874 283 317.46,1 402,7.47
27 07 18,440.90,3 321 015 158.44,1 616 506 635 881.68,1 405,7.50
26 07 18,441.51,872 577 373.22,1 618 744 764 625.7,1 407,7.46
25 07 18,441.39,5 202 629 584.15,1 623 986 569 262.8,1 408,7.46
24 07 18,441.73,1 917 031 380.31,1 625 241 022 953.06,1 404,7.43
23 07 18,441.93,8 249 408 131.65,1 625 987 810 515.78,1 405,7.41
20 07 18,442.01,5 839 815 588.13,1 626 286 120 424.68,1 408,7.39
19 07 18,441.51,3 182 953 023.79,1 624 448 408 407.06,1 409,7.42
18 07 18,441.94,7 003 370 417.69,1 626 034 731 316.26,1 410,7.39
17 07 18,442.39,2 926 416 919.51,1 627 694 600 115.54,1 412,7.35
16 07 18,443.65,867 777 938.25,1 632 334 572 077.9,1 413,7.27
13 07 18,443.32,1 211 978 502.38,1 631 128 326 750.84,1 416,7.28
12 07 18,442.93,2 637 471 575.02,1 629 698 843 405.56,1 417,7.29
11 07 18,442.43,3 127 656 097.3,1 627 876 026 187.82,1 418,7.32
10 07 18,442.15,1 143 538 718.88,1 626 845 965 680.06,1 418,7.33
09 07 18,441.70,4 415 231 344.66,1 625 172 620 844.34,1 419,7.35
06 07 18,440.62,1 059 819 025.38,1 621 208 257 736.52,1 422,7.41
05 07 18,440.33,1 029 464 978.29,1 620 124 877 973.98,1 423,7.42
04 07 18,439.81,2 468 747 453.74,1 618 228 475 865.26,1 424,7.44
03 07 18,439.37,3 822 656 552.09,1 616 607 440 938.44,1 425,7.47
02 07 18,439.51,923 687 627.67,1 617 130 374 319.56,1 426,7.45
29 06 18,439.21,1 085 695 044.58,1 616 036 321 120.64,1 429,7.46
28 06 18,438.29,2 965 112 306.85,1 612 660 937 703.68,1 429,7.51
27 06 18,437.97,6 772 533 436.81,1 611 470 780 922.02,1 430,7.52
26 06 18,438.51,2 408 479 272.36,1 613 469 666 376.02,1 431,7.48
25 06 18,438.84,430 901 613.3,1 614 694 127 375.12,1 433,7.46
22 06 18,438.38,2 167 902 624.95,1 612 991 471 013.12,1 436,7.47
21 06 18,437.80,2 450 416 249.24,1 610 870 589 213.54,1 436,7.50
20 06 18,437.95,9 744 344 263.51,1 623 647 347 540.9,1 438,7.48
19 06 18,436.39,5 998 473 166.64,1 617 871 654 634.7,1 422,7.66
18 06 18,439.96,2 961 461 766.6,1 631 111 834 540.6,1 425,7.42
15 06 18,442.98,18 879 028 140.79,1 642 307 303 626.6,1 430,7.22
14 06 18,444.83,1 834 906 284.64,1 649 149 615 930.94,1 431,7.11
13 06 18,444.56,605 865 594.62,1 661 077 743 477.24,1 432,7.12
11 06 18,445.37,1 452 336.45,1 664 090 435 185.72,1 423,7.05
09 06 18,444.80,35 910 851.89,1 661 970 470 532.2,1 426,7.08
08 06 18,444.67,4 775 908 437.78,1 661 489 035 114.04,1 426,7.09
07 06 18,445.76,4 911 760 119.74,1 665 556 287 330.28,1 428,7.01
06 06 18,446.48,571 676 177.8,1 668 262 772 292.94,1 429,6.96
05 06 18,446.33,1 150 089 485,1 667 717 408 765.46,1 430,6.97
04 06 18,446.47,1 454 587 269.57,1 668 238 508 274.12,1 432,6.95
01 06 18,446.00,918 372 366.84,1 666 466 833 220.36,1 435,6.97
31 05 18,445.75,877 276 870.14,1 619 269 794 147.78,1 296,6.93
30 05 18,445.80,1 794 731 392.5,1 619 442 397 802.2,1 297,6.93
29 05 18,445.82,1 222 310 475.87,1 619 508 576 438.7,1 298,6.92
28 05 18,445.77,2 098 333 067.87,1 619 337 748 329.38,1 299,6.92
25 05 18,445.57,986 133 584.85,1 618 598 763 929.74,1 302,6.91
24 05 18,445.57,2 417 329 921.53,1 618 607 545 657.64,1 303,6.91
23 05 18,445.35,1 211 708 268.46,1 617 806 691 056.38,1 304,6.92
22 05 18,445.02,330 135 353.04,1 616 611 247 766.36,1 305,6.94
21 05 18,444.77,5 174 838 551.61,1 615 718 880 021.44,1 306,6.95
18 05 18,445.01,2 414 211 413.47,1 616 593 860 694.98,1 309,6.91
17 05 18,444.91,1 415 778 838.22,1 616 239 001 384.94,1 310,6.92
16 05 18,444.52,2 889 947 515.14,1 614 808 542 422.88,1 311,6.93
15 05 18,445.15,986 263 102.49,1 617 089 962 240.68,1 311,6.88
14 05 18,445.33,425 518 442.4,1 617 752 422 676.76,1 312,6.86
11 05 18,445.56,1 378 688 595.42,1 618 599 183 604.18,1 315,6.83
10 05 18,445.15,1 838 080 579.14,1 617 124 127 313.86,1 316,6.85
08 05 18,444.74,3 909 275 588.23,1 615 624 303 841.64,1 318,6.87
07 05 18,444.72,124 992 105.53,1 615 533 839 259.8,1 319,6.87
04 05 18,444.66,816 706 615.23,1 615 326 943 477.24,1 323,6.85
03 05 18,444.44,603 660 239.58,1 614 526 961 677.66,1 323,6.86
02 05 18,445.17,13 015 677.26,1 617 177 951 349.1,1 324,6.80
30 04 18,444.62,2 290 338.18,1 615 176 781 495.46,1 327,6.84
28 04 18,444.80,106 848 667.34,1 615 815 894 495.76,1 329,6.81
27 04 18,444.34,1 615 831 036.24,1 614 127 259 568.94,1 330,6.84
26 04 18,443.51,265 079 846.09,1 611 102 313 678.86,1 330,6.89
25 04 18,443.54,1 500 696 298.23,1 611 205 583 460.82,1 331,6.89
24 04 18,443.73,1 473 496 408.99,1 611 891 219 442,1 333,6.87
23 04 18,443.07,1 579 818 624.13,1 609 508 096 952.46,1 334,6.91
20 04 18,442.67,2 539 800 470.01,1 608 049 388 589.26,1 337,6.92
19 04 18,442.33,2 142 943 212.05,1 606 811 362 025.64,1 338,6.93
18 04 18,441.19,2 276 752 408.59,1 602 666 065 045.36,1 338,7.01
17 04 18,441.10,2 999 011 235.66,1 602 348 218 592.26,1 339,7.00
16 04 18,439.91,743 891 840.16,1 598 024 496 665.74,1 340,7.08
13 04 18,440.78,6 387 173 761.89,1 601 189 393 011.32,1 343,7.01
12 04 18,441.77,10 731 054 981.15,1 604 792 545 790.58,1 345,6.94
11 04 18,438.08,3 944 134 719.58,1 591 397 506 850.94,1 344,7.17
10 04 18,439.70,11 939 702 718.62,1 597 293 548 103.92,1 345,7.06
09 04 18,445.00,8 898 179 469.63,1 616 549 924 222.46,1 349,6.71
06 04 18,447.76,4 044 860 030.8,1 626 575 254 727.22,1 353,6.51
05 04 18,447.89,4 040 554 151.87,1 627 030 389 654.04,1 354,6.50
04 04 18,447.73,2 185 837 898.02,1 626 454 308 908.82,1 355,6.50
03 04 18,447.50,2 102 404 733.92,1 625 610 958 872.98,1 356,6.51
02 04 18,448.00,185 982 566.19,1 627 409 533 435.4,1 357,6.48
30 03 18,447.44,547 611 695.63,1 625 388 763 510.08,1 360,6.50
29 03 18,447.17,3 216 944 283.75,1 624 424 838 000.82,1 361,6.51
28 03 18,446.99,3 986 006 969.09,1 623 779 010 874.18,1 362,6.52
27 03 18,447.26,5 300 383 583.58,1 624 774 708 274.12,1 363,6.49
26 03 18,448.03,1 632 035 626.2,1 627 566 866 181.82,1 364,6.44
23 03 18,447.87,3 449 349 040.88,1 626 990 253 672.86,1 367,6.43
22 03 18,447.45,1 047 483 302.38,1 625 454 532 800.7,1 368,6.46
21 03 18,446.44,5 186 381 470.28,1 621 785 385 293.24,1 369,6.52
20 03 18,445.57,645 502 583.98,1 618 626 107 076.4,1 370,6.57
19 03 18,444.82,256 040 564.43,1 615 913 880 932.44,1 370,6.61
16 03 18,444.49,99 654 904.19,1 614 701 607 987.4,1 373,6.61
15 03 18,444.38,1 751 646 280.87,1 614 310 833 005.32,1 374,6.62
14 03 18,444.83,2 848 471 617.78,1 615 954 415 859.26,1 375,6.59
13 03 18,444.83,658 339 623.4,1 615 950 634 131.36,1 376,6.58
12 03 18,444.76,122 070 709.27,1 615 678 592 950.06,1 377,6.58
09 03 18,445.09,14 692 890.03,1 616 862 173 695.28,1 381,6.54
07 03 18,444.41,239 759 211.94,1 614 407 409 604.78,1 382,6.58
06 03 18,444.05,1 466 296 627.6,1 613 088 165 823.42,1 383,6.59
05 03 18,443.65,3 415 625 200.12,1 611 617 386 623.9,1 384,6.61
02 03 18,443.32,788 824 043.09,1 610 427 139 679.46,1 387,6.62
01 03 18,443.65,477 397 016.06,1 611 641 453 242.78,1 388,6.59
28 02 18,443.69,2 568 200 573.85,1 405 430 930 333.58,1 392,6.58
27 02 18,443.80,2 338 150 047.69,1 405 778 557 460.22,1 394,6.57
26 02 18,444.29,3 298 866 937.7,1 407 338 889 858.66,1 395,6.54
22 02 18,442.94,1 567 167 706.78,1 403 048 001 169.9,1 398,6.60
21 02 18,442.65,1 627 358 247.22,1 422 091 813 914.74,1 399,6.62
20 02 18,442.22,1 665 091 938.02,1 420 699 506 042.88,1 380,6.64
19 02 18,442.61,1 319 769 375.91,1 421 964 633 660.86,1 381,6.61
16 02 18,442.16,4 569 578 021.05,1 420 505 015 388.76,1 384,6.62
15 02 18,441.13,3 359 464 969.2,1 417 189 636 117.56,1 385,6.68
14 02 18,440.49,896 556 973.99,1 415 125 290 227.48,1 386,6.72
13 02 18,440.23,537 714 014.61,1 414 294 998 027.66,1 387,6.73
12 02 18,439.92,4 466 057 732.81,1 413 298 881 301.26,1 388,6.74
09 02 18,439.60,2 867 913 202.09,1 412 263 112 010.64,1 391,6.75
08 02 18,438.99,2 339 217 303.28,1 410 297 094 721.22,1 392,6.79
07 02 18,439.00,4 437 940 518.02,1 410 335 757 757.36,1 393,6.78
06 02 18,437.45,905 417 922.68,1 405 369 499 777.98,1 393,6.87
05 02 18,437.88,1 209 027 518.96,1 406 751 267 031.56,1 394,6.84
02 02 18,437.61,4 146 675 737.78,1 405 894 376 377.44,1 397,6.84
01 02 18,437.09,2 690 864 320.08,1 404 225 006 523.8,1 398,6.87
31 01 18,437.33,761 407 909.39,1 410 226 731 470.04,1 399,6.85
30 01 18,436.35,3 385 620 986.15,1 407 075 597 106.24,1 394,6.90
29 01 18,435.27,840 581 907.64,1 403 588 594 925.84,1 395,6.97
26 01 18,435.52,358 064 178.38,1 404 389 411 089.22,1 398,6.94
25 01 18,435.97,2 485 141 335.2,1 405 835 244 470.34,1 399,6.90
24 01 18,435.75,5 743 310 408.06,1 410 814 151 216.16,1 400,6.91
23 01 18,435.28,2 915 501 285.68,1 409 281 731 398.36,1 395,6.93
22 01 18,435.58,1 181 973 681.76,1 410 242 972 016.64,1 396,6.91
19 01 18,435.15,1 629 927 210.69,1 408 851 985 016.94,1 399,6.92
18 01 18,434.71,1 384 527 255.59,1 407 428 453 181.52,1 400,6.95
17 01 18,434.51,2 839 406 392.27,1 406 765 504 200.04,1 401,6.96
16 01 18,434.93,2 031 735 474.9,1 408 113 323 035.16,1 402,6.92
15 01 18,435.38,2 397 377 156.33,1 409 578 038 707.2,1 404,6.89
12 01 18,434.54,4 491 255 683.43,1 406 847 052 690.18,1 406,6.93
11 01 18,434.04,862 786 425.9,1 405 235 894 291.14,1 407,6.96
10 01 18,434.73,911 396 584.62,1 407 464 969 344.9,1 408,6.90
09 01 18,433.49,3 179 504 168.83,1 403 455 035 472.44,1 409,6.98
05 01 18,433.05,3 613 438.3,1 402 027 066 038.46,1 413,6.99
04 01 18,432.93,5 726 337.94,1 401 654 119 657.04,1 414,6.99
03 01 18,432.51,1 869 203.56,1 400 304 001 456.62,1 415,7.01
29 12 17,431.17,156 516 016.98,1 395 976 392 530.4,1 420,7.07
28 12 17,431.14,590 682 963.69,1 395 880 118 531,1 421,7.07
27 12 17,430.87,1 062 790 603.18,1 394 990 910 167.8,1 422,7.08
26 12 17,430.57,1 224 926 988.94,1 394 021 713 822.22,1 423,7.10
25 12 17,430.81,567 043 067.42,1 394 803 819 022.34,1 424,7.08
22 12 17,430.18,336 176 149.15,1 392 761 969 477.84,1 426,7.10
21 12 17,429.90,399 157 336.28,1 391 855 843 968.58,1 427,7.12
20 12 17,429.62,696 456 653.88,1 390 951 801 241.58,1 428,7.13
19 12 17,428.75,3 619 355 896.51,1 388 143 513 607.18,1 429,7.18
18 12 17,428.47,1 409 041 360.35,1 387 232 552 608.08,1 430,7.19
15 12 17,427.83,1 615 627 274.33,1 385 156 068 699.78,1 432,7.21
14 12 17,426.73,2 025 409 724.83,1 381 596 459 210.54,1 433,7.28
