date,CLOSE,"Объем, RUB","Капитализация, RUB","Дюрация индекса, дней","Доходность индекса, %"
01 10 14,316.4,540 971 037.19,1 209 416 610 000,2 503,9.44
02 10 14,317.08,345 452 391.4,1 212 018 390 000,2 502,9.41
03 10 14,314.77,422 084 796.29,1 203 197 689 000,2 497,9.54
06 10 14,313.84,332 743 310.55,1 199 655 613 000,2 493,9.6
07 10 14,314,193 220 356.7,1 200 284 090 000,2 488,9.58
08 10 14,312.15,1 072 188 378.48,1 193 218 380 000,2 479,9.68
09 10 14,311.46,732 766 798.28,1 190 580 767 000,2 479,9.73
10 10 14,309.53,291 982 984.25,1 183 222 927 000,2 473,9.83
13 10 14,311.62,29 158 575.37,1 191 195 256 000,2 482,9.75
14 10 14,309,439 757 073.85,1 181 198 180 000,2 467,9.87
15 10 14,309.14,104 586 801.99,1 181 751 484 000,2 467,9.87
16 10 14,309.2,1 653 729 652.3,1 181 989 482 000,2 466,9.87
17 10 14,309.04,659 821 837.86,1 181 395 402 000,2 463,9.89
20 10 14,309.85,273 270 575.59,1 184 491 012 000,2 462,9.85
21 10 14,309.97,622 543 801.6,1 184 954 509 000,2 456,9.84
22 10 14,310.88,1 343 715 257.65,1 188 442 670 000,2 466,9.79
23 10 14,309.35,1 139 657 774.04,1 176 924 840 000,2 467,9.88
24 10 14,308.92,736 040 333.71,1 175 303 940 000,2 464,9.92
27 10 14,309.25,359 250 769.78,1 176 551 933 000,2 458,9.9
28 10 14,308.19,507 459 430.69,1 172 508 941 000,2 460,9.97
29 10 14,307.21,555 590 064.22,1 168 766 754 000,2 442,9.99
30 10 14,307.05,844 350 622.66,1 168 164 240 000,2 448,10.04
31 10 14,308.33,1 319 721 563.68,1 173 052 777 000,2 457,9.99
03 11 14,308.29,758 537.83,1 172 909 567 000,2 454,10
05 11 14,308.34,761 392 532.21,1 173 098 590 000,2 449,10
06 11 14,307.75,509 581 918.64,1 170 861 900 000,2 449,10.04
07 11 14,306.21,875 518 936.79,1 164 999 720 000,2 443,10.13
10 11 14,309.31,299 408 516.57,1 176 800 560 000,2 448,9.97
11 11 14,307.26,220 636 042.06,1 168 992 595 000,2 441,10.09
12 11 14,306.34,182 311 849.05,1 165 475 885 000,2 440,10.15
13 11 14,306.4,668 300 069.3,1 165 712 915 000,2 437,10.15
14 11 14,304.16,265 973 579.88,1 157 195 315 000,2 428,10.27
17 11 14,304.09,171 508 279.37,1 156 941 980 000,2 424,10.29
18 11 14,304.14,174 764 255.53,1 157 115 460 000,2 419,10.28
19 11 14,304.04,269 158 413.38,1 156 722 631 000,2 418,10.29
20 11 14,304.18,250 675 096.23,1 157 260 113 000,2 421,10.31
21 11 14,305.06,573 681 699.02,1 160 599 431 000,2 420,10.25
24 11 14,307.12,310 626 222.52,1 168 426 315 000,2 421,10.15
25 11 14,305.16,848 423 603.45,1 160 966 997 000,2 416,10.26
26 11 14,304.03,451 806 670.77,1 156 678 707 000,2 413,10.34
27 11 14,303.38,205 192 912.17,1 154 215 600 000,2 410,10.37
28 11 14,301.23,825 408 387.2,1 146 047 170 000,2 406,10.5
01 12 14,293.37,284 813 410.86,802 059 210 000,2 467,10.9
02 12 14,298.14,491 289 632.74,815 090 450 000,2 509,10.7
03 12 14,292.48,1 367 308 069.86,799 623 760 000,2 480,11.02
04 12 14,293.45,788 003 776.96,802 281 995 000,2 488,10.98
05 12 14,282.98,878 887 881.71,773 648 780 000,2 451,11.58
08 12 14,275.32,362 664 943.21,752 696 050 000,2 431,12.1
09 12 14,262.92,874 242 489.5,718 804 425 000,2 358,12.85
10 12 14,267.72,1 803 093 358.03,731 934 510 000,2 381,12.55
11 12 14,270.68,1 700 163 349.12,740 019 595 000,2 383,12.34
12 12 14,265.4,524 922 654.06,725 575 200 000,2 373,12.73
15 12 14,261.33,516 373 675.96,714 461 295 000,2 348,13.01
16 12 14,228.09,1 262 491 011.76,623 580 805 000,2 258,15.63
17 12 14,248.24,527 015 580.29,678 661 630 000,2 341,14.08
18 12 14,259.12,654 580 828.28,708 394 650 000,2 354,13.24
19 12 14,254.99,186 290 276.04,697 117 600 000,2 359,13.58
22 12 14,261.4,631 236 794.19,714 644 470 000,2 358,13.1
23 12 14,259.82,91 634 420.89,710 324 265 000,2 363,13.25
24 12 14,254.45,102 271 452.43,695 642 000 000,2 330,13.61
25 12 14,255.13,116 106 906.25,697 496 330 000,2 329,13.56
26 12 14,260.65,32 867 784.83,712 576 730 000,2 345,13.12
29 12 14,257.69,98 331 744.4,704 474 255 000,2 353,13.44
30 12 14,255.65,618 793 389.36,698 897 705 000,2 339,
05 01 15,257.27,97 800.61,703 330 210 000,2 340,13.52
06 01 15,252.45,176 060 742.48,690 147 600 000,2 337,13.88
08 01 15,248.54,3 694 550.17,679 448 050 000,2 289,14.13
09 01 15,250.85,342 958.86,685 761 100 000,2 313,14
12 01 15,244.72,294 484 467.8,668 992 150 000,2 286,14.49
13 01 15,234.08,317 462 682.06,639 913 100 000,2 242,15.35
14 01 15,234.09,661 496 041.22,639 931 550 000,2 236,15.35
15 01 15,248.63,149 746 584.75,679 680 650 000,2 292,14.17
16 01 15,253.57,338 864 490.56,693 183 525 000,2 306,13.84
19 01 15,253.46,329 482 659.48,692 895 700 000,2 292,13.85
20 01 15,252.68,469 686 892.03,690 766 350 000,2 294,13.92
21 01 15,253.1,1 650 243 881.46,691 910 450 000,2 289,13.89
22 01 15,253.75,425 428 947.74,693 698 750 000,2 294,13.86
23 01 15,257.48,318 541 696.93,703 901 900 000,2 300,13.57
26 01 15,252.8,482 020 963.56,691 106 710 000,2 284,13.95
27 01 15,250.85,311 742 480.3,685 777 400 000,2 273,14.09
28 01 15,252.47,92 455 781.53,690 199 905 000,2 287,13.95
29 01 15,249.22,1 049 194 018.29,675 700 790 000,2 279,14.21
30 01 15,254.84,718 773 808.71,690 946 645 000,2 298,13.8
02 02 15,261.61,385 346 049.69,709 315 745 000,2 316,13.34
03 02 15,265.73,284 112 593.73,720 494 005 000,2 323,13.04
04 02 15,265.13,715 447 858.12,718 863 300 000,2 365,13.09
05 02 15,266.84,530 492 453.38,709 391 850 000,2 364,12.96
06 02 15,271.37,952 468 254.56,721 435 200 000,2 381,12.69
09 02 15,274.43,518 784 165.33,729 564 350 000,2 381,12.49
10 02 15,270.94,717 566 506.32,720 292 050 000,2 377,12.75
11 02 15,271.46,381 599 003.48,721 662 105 000,2 389,12.71
12 02 15,271.62,489 640 950.2,717 431 795 000,2 390,12.71
13 02 15,275.2,193 334 342.17,726 875 755 000,2 396,12.47
16 02 15,281.01,210 832 478.78,742 228 260 000,2 415,12.13
17 02 15,280.53,198 501 204.62,740 972 210 000,2 408,12.15
18 02 15,283.24,231 217 969.72,748 137 350 000,2 434,11.98
19 02 15,281.34,411 398 622,737 070 585 000,2 428,12.11
20 02 15,277.45,204 979 485.37,726 873 735 000,2 417,12.36
24 02 15,270.31,220 680 366.16,708 169 900 000,2 388,12.83
25 02 15,267.8,568 433 768.83,701 607 200 000,2 384,13.03
26 02 15,269.18,575 706 133.99,705 235 325 000,2 393,12.95
27 02 15,267.2,258 048 405.63,700 049 250 000,2 388,13.09
02 03 15,262.94,143 892 724.65,775 773 410 000,2 428,13.3
03 03 15,265.98,235 968 836.66,784 729 410 000,2 441,13.12
04 03 15,267.53,609 336 157.39,789 299 510 000,2 437,13
05 03 15,269.66,641 341 177.48,795 576 030 000,2 444,12.88
06 03 15,270.82,489 997 320.9,799 008 190 000,2 441,12.8
10 03 15,269.71,330 693 621.14,795 728 755 000,2 429,12.88
11 03 15,269.7,270 235 372.14,795 711 075 000,2 428,12.89
12 03 15,270.21,1 131 785 617.41,797 225 575 000,2 428,12.86
13 03 15,271.2,877 861 540.56,800 145 645 000,2 425,12.79
16 03 15,267.56,408 552 431.75,789 420 275 000,2 413,13.05
17 03 15,265.81,130 322 192.11,784 246 315 000,2 402,13.16
18 03 15,269.89,38 301 342.09,796 278 750 000,2 406,12.87
19 03 15,266.98,218 941 323.69,787 680 630 000,2 402,13.11
20 03 15,269.87,484 708 543.59,796 209 695 000,2 418,12.93
23 03 15,272.09,250 903 987.04,802 772 275 000,2 419,12.8
24 03 15,273.27,635 186 194.54,806 259 870 000,2 417,12.73
25 03 15,278.38,1 000 994 259.73,821 335 785 000,2 429,12.4
26 03 15,285.57,1 164 102 503.57,842 544 555 000,2 446,11.97
27 03 15,286.49,353 328 536.23,845 246 095 000,2 449,11.92
30 03 15,286.21,177 489 332.87,844 424 050 000,2 446,11.96
31 03 15,282.58,525 359 394.8,833 701 415 000,2 437,12.19
01 04 15,288.32,375 205 162.94,850 627 510 000,2 446,11.84
02 04 15,289.2,334 563 564.81,853 238 465 000,2 447,11.8
03 04 15,289.99,211 265 514.83,855 567 915 000,2 452,11.76
06 04 15,291.69,68 541 136.11,860 592 685 000,2 456,11.69
07 04 15,292.18,555 000 641.2,862 032 575 000,2 457,11.67
08 04 15,292.37,1 725 632 221.74,862 596 590 000,2 456,11.66
09 04 15,296.65,1 161 980 092.62,875 212 155 000,2 467,11.42
10 04 15,303.03,920 996 230.04,894 023 945 000,2 483,11.07
13 04 15,303.39,763 889 982.35,895 083 475 000,2 483,11.07
14 04 15,304.7,187 344 080.33,898 940 440 000,2 486,11.01
15 04 15,310.97,828 547 731.94,917 433 730 000,2 500,10.67
16 04 15,313,4 223 088 110.02,923 414 385 000,2 504,10.57
17 04 15,308.68,649 465 953.72,910 670 680 000,2 495,10.81
20 04 15,307.41,343 372 776.22,906 934 090 000,2 484,10.88
21 04 15,305.44,505 049 816.52,901 110 195 000,2 483,11.01
22 04 15,303.07,915 197 892.06,894 112 675 000,2 479,11.15
23 04 15,303.93,1 206 385 893.84,896 645 035 000,2 480,11.11
24 04 15,307.03,1 033 985 384.38,905 803 050 000,2 484,10.94
27 04 15,305.94,199 322 381.24,902 600 590 000,2 482,11.02
28 04 15,304.52,42 306 968.87,898 402 600 000,2 476,11.1
29 04 15,306.68,71 997 829.26,904 788 750 000,2 478,10.98
30 04 15,312.76,608 090 726.11,922 736 500 000,2 491,10.66
05 05 15,314.15,340 746 947.15,926 849 135 000,2 486,10.6
06 05 15,316.51,422 110 186.16,933 798 755 000,2 493,10.49
07 05 15,316.75,189 218 011.01,934 501 210 000,2 491,10.47
08 05 15,315.36,61 394 752.16,930 393 885 000,2 487,10.56
12 05 15,313.87,89 193 930.91,926 010 900 000,2 481,10.66
13 05 15,315.63,2 560 856.78,931 211 400 000,2 482,10.57
14 05 15,314.25,289 112 838.85,927 148 320 000,2 479,10.65
15 05 15,313.75,377 801 013.28,925 680 950 000,2 476,10.68
18 05 15,315.23,435 420 734.07,930 042 350 000,2 474,10.61
19 05 15,316.37,457 086 115.53,933 401 440 000,2 477,10.56
20 05 15,315.3,76 891 728.76,930 238 840 000,2 473,10.62
21 05 15,317.58,712 678 450.55,936 972 355 000,2 476,10.5
22 05 15,318.21,883 087 109.74,938 831 530 000,2 476,10.46
25 05 15,318.21,237 976 990.83,938 825 095 000,2 471,10.48
26 05 15,317.29,1 561 425 750.51,936 125 660 000,2 469,10.53
27 05 15,315.81,3 092 672 958.36,931 744 935 000,2 466,10.62
28 05 15,314.83,1 941 218 055.57,928 841 840 000,2 461,10.67
29 05 15,315.58,614 059 569.32,931 044 170 000,2 462,10.64
01 06 15,322.94,923 566 022.57,894 321 585 000,2 470,10.69
02 06 15,323.98,179 110 150,897 191 695 000,2 472,10.64
03 06 15,324.07,3 027 533 666.35,897 430 925 000,2 471,10.64
04 06 15,319.69,2 112 308 858.38,885 292 240 000,2 460,10.87
05 06 15,317.63,1 601 871 027.56,879 593 035 000,2 452,10.99
08 06 15,318.01,1 033 249 810.39,880 658 205 000,2 452,10.99
09 06 15,320.18,849 936 087.98,886 675 255 000,2 454,10.87
10 06 15,323.75,2 226 811 328.1,896 558 605 000,2 459,10.68
11 06 15,323.33,613 360 399.35,895 382 490 000,2 462,10.72
15 06 15,323.9,246 522 557.92,896 961 250 000,2 457,10.71
16 06 15,320.75,341 352 605.27,888 239 505 000,2 449,10.88
17 06 15,318.9,812 263 728.92,883 127 980 000,2 444,10.99
18 06 15,320.3,121 631 851.25,886 991 900 000,2 448,10.92
19 06 15,319.27,189 117 126.16,884 130 290 000,2 443,10.97
22 06 15,321.76,498 343 154.72,891 032 995 000,2 444,10.85
23 06 15,321.23,307 812 116.14,889 553 200 000,2 444,10.89
24 06 15,324.29,1 021 209 087.68,898 022 590 000,2 445,10.72
25 06 15,320.55,4 888 600 960.24,887 677 815 000,2 438,10.93
26 06 15,319.48,225 479 374.96,884 720 760 000,2 438,11.01
29 06 15,317.53,827 966 594.41,879 320 395 000,2 426,11.11
30 06 15,319.18,536 257 825.95,883 886 940 000,2 424,11.02
01 07 15,320.6,258 677 892.73,887 813 530 000,2 430,10.95
02 07 15,320.36,419 331 212.99,887 143 450 000,2 425,10.97
03 07 15,320.56,186 713 865.8,887 694 610 000,2 427,10.97
06 07 15,319.18,404 419 250.85,883 879 760 000,2 420,11.05
07 07 15,317.3,1 670 425 597.98,878 680 420 000,2 413,11.16
08 07 15,317.85,207 239 538.89,880 215 700 000,2 413,11.13
09 07 15,319.16,952 742 408.58,883 841 040 000,2 415,11.07
10 07 15,321.64,1 388 749 749.27,890 716 255 000,2 419,10.94
13 07 15,322.58,101 249 658.75,893 319 725 000,2 418,10.9
14 07 15,323.42,432 467 835.1,895 652 470 000,2 421,10.87
15 07 15,326.6,935 865 897.82,904 465 145 000,2 429,10.71
16 07 15,329.85,1 220 285 616.62,913 467 690 000,2 433,10.54
17 07 15,333.94,1 139 613 453.91,924 803 790 000,2 444,10.34
20 07 15,332.4,713 132 424.61,920 550 350 000,2 436,10.43
21 07 15,330.16,478 090 483.5,914 357 500 000,2 431,10.55
22 07 15,330,427 979 613.8,913 913 900 000,2 431,10.57
23 07 15,329.54,677 590 843.42,912 633 150 000,2 427,10.6
24 07 15,328.02,848 106 363.91,908 429 850 000,2 427,10.69
27 07 15,326.23,1 373 494 139.06,903 479 850 000,2 418,10.79
28 07 15,322.12,4 871 764 454.31,892 108 090 000,2 410,11.03
29 07 15,325.39,2 264 451 953.93,901 169 945 000,2 435,10.74
30 07 15,325.62,1 046 266 314.75,901 795 085 000,2 429,10.72
31 07 15,325.62,515 846 163.52,901 799 690 000,2 427,10.73
03 08 15,323.18,604 356 938.33,895 048 370 000,2 419,10.85
04 08 15,324.49,872 951 807.97,898 675 825 000,2 425,10.82
05 08 15,319.21,1 073 879 293.92,884 057 300 000,2 455,10.83
06 08 15,317.37,646 236 059.36,878 956 505 000,2 452,10.93
07 08 15,316.45,937 404 096.63,876 414 490 000,2 446,10.97
10 08 15,317.28,899 316 755.56,878 724 700 000,2 446,10.95
11 08 15,316.89,1 465 379 862.35,877 636 185 000,2 443,10.97
12 08 15,314.33,640 164 656.45,870 545 500 000,2 452,11.03
13 08 15,314.31,824 886 060.85,870 500 685 000,2 450,11.02
14 08 15,314,195 342 614.29,869 646 700 000,2 448,11.05
17 08 15,313.67,343 544 520.62,868 721 555 000,2 443,11.09
18 08 15,313.32,1 425 866 686.59,867 741 495 000,2 442,11.11
19 08 15,311.46,785 520 262.75,862 596 185 000,2 459,11.09
20 08 15,306.95,2 657 700 036.1,850 108 700 000,2 449,11.36
21 08 15,301.79,1 412 500 182,835 821 980 000,2 436,11.65
24 08 15,295.53,1 921 223 215.82,818 486 825 000,2 410,12.01
25 08 15,298.04,694 888 137.96,825 433 675 000,2 415,11.87
26 08 15,298.95,367 992 868.28,827 957 185 000,2 451,11.65
27 08 15,299.01,917 405 231.16,836 479 614 848.22,2 446,11.65
28 08 15,298.97,1 359 717 712.67,836 369 352 473.36,2 443,11.65
31 08 15,299.66,650 697 570.29,838 304 989 792.96,2 441,11.63
01 09 15,300.3,1 647 728 179.21,872 902 830 401.07,2 428,11.6
02 09 15,298.95,687 574 723.64,868 966 214 435.72,2 423,11.69
03 09 15,300.27,277 044 511.91,872 808 883 185.87,2 426,11.62
04 09 15,302.62,30 050 610.7,879 644 870 641.45,2 424,11.47
07 09 15,299.9,113 337 113.81,871 752 592 032.2,2 419,11.65
08 09 15,300.22,213 676 273.58,872 685 227 644.35,2 418,11.64
09 09 15,301.98,119 951 333.63,877 789 591 400.17,2 419,11.54
10 09 15,301.81,471 075 090.08,877 294 625 684.66,2 419,11.56
11 09 15,301.97,558 179 710.92,877 765 889 811,2 418,11.56
14 09 15,303.01,103 665 068.41,880 792 077 311.29,2 417,11.52
15 09 15,305.28,919 231 999.19,887 387 364 146.26,2 420,11.38
16 09 15,306.91,397 711 224.15,892 119 460 978.09,2 425,11.3
17 09 15,306.64,377 904 575.44,891 345 749 028.57,2 422,11.32
18 09 15,307.58,500 836 549.85,894 086 255 090.1,2 427,11.27
21 09 15,310.03,682 148 675.51,901 218 969 481.07,2 432,11.17
22 09 15,311.35,1 173 603 540.95,905 055 139 784.08,2 439,11.12
23 09 15,311.02,691 715 697.68,904 101 509 549.75,2 427,11.12
24 09 15,309.69,364 062 951.32,900 221 582 186.56,2 423,11.19
25 09 15,310.44,809 623 673.46,902 410 286 382.5,2 425,11.16
28 09 15,309.9,1 574 743 841.06,900 853 802 376.97,2 415,11.19
29 09 15,309.48,251 452 155.07,899 641 550 565.14,2 415,11.23
30 09 15,311.47,816 866 823.46,905 434 095 925.5,2 421,11.12
01 10 15,313.75,888 648 119.82,912 068 382 368.89,2 427,11.03
02 10 15,312.15,89 528 474.97,907 421 826 700.43,2 417,11.11
05 10 15,314.85,675 672 962.07,915 277 734 348.71,2 422,10.97
06 10 15,319.03,1 451 594 939.26,927 421 561 585.54,2 429,10.74
07 10 15,324.91,985 668 881.93,944 501 695 606.57,2 442,10.44
08 10 15,321.34,915 990 620.17,934 123 233 850.46,2 420,10.59
09 10 15,325.89,6 653 006 367.36,947 343 908 009.64,2 441,10.39
12 10 15,324.16,2 323 970 971.98,942 308 704 031.74,2 432,10.47
13 10 15,324.11,2 531 838 422.87,942 165 091 899.43,2 430,10.5
14 10 15,324.94,2 715 487 112.12,944 587 100 206.33,2 433,10.46
15 10 15,327.82,4 157 918 145.61,952 948 855 148.07,2 440,10.32
16 10 15,330.79,1 553 157 148.35,961 596 498 601.45,2 445,10.17
19 10 15,332.05,536 793 326.04,965 258 064 115.34,2 447,10.13
20 10 15,331.03,655 729 583.81,962 303 402 342.35,2 441,10.18
21 10 15,331.21,1 091 491 640.61,962 816 052 939.12,2 439,10.17
22 10 15,332.2,622 698 929.29,1 055 840 728 893.72,2 461,10.13
23 10 15,334.44,2 059 786 034.96,1 062 954 411 715.98,2 463,10.02
26 10 15,334.82,223 793 911.28,1 064 175 529 082.17,2 461,10.02
27 10 15,333.8,4 141 966 046.4,1 060 927 619 480.32,2 458,10.07
28 10 15,334.5,4 034 764 996.77,1 063 156 917 475.54,2 459,10.04
29 10 15,334.46,996 180 363.75,1 063 023 892 330.68,2 457,10.05
30 10 15,334.21,2 284 000 722.27,1 062 234 091 072.62,2 456,10.06
02 11 15,335.05,92 565 147.74,1 064 892 902 707.92,2 454,10.04
03 11 15,338.17,1 739 929 153.5,1 074 799 361 242.69,2 461,9.89
05 11 15,342.75,1 435 571 641.13,1 089 366 701 757.16,2 472,9.69
06 11 15,340.76,2 417 713 992.76,1 083 035 848 324.36,2 462,9.78
09 11 15,341.47,936 245 414.25,1 085 303 482 381.57,2 461,9.76
10 11 15,342.39,858 237 425.88,1 088 222 989 111.55,2 467,9.73
11 11 15,345.68,4 536 888 083.89,1 098 690 069 917.24,2 473,9.58
12 11 15,341.96,711 911 177.24,1 086 865 425 683.84,2 467,9.77
13 11 15,340.99,551 660 517.12,1 083 768 333 445.05,2 462,9.82
16 11 15,340.68,406 179 158.04,1 082 785 771 657.27,2 458,9.84
17 11 15,343.38,3 377 492 539.29,1 091 355 376 036.44,2 460,9.7
18 11 15,344.18,1 558 877 771.39,1 093 908 053 181.59,2 465,9.69
19 11 15,345.57,3 705 510 599.05,1 098 340 651 090.33,2 462,9.61
20 11 15,349.06,1 210 323 517.51,1 109 438 761 315.08,2 475,9.47
23 11 15,345.75,3 500 455 676.32,1 098 928 143 083.32,2 464,9.63
24 11 15,343.24,1 071 663 349,1 090 951 512 622.61,2 459,9.77
25 11 15,342.18,1 913 868 518.08,1 087 569 119 590.51,2 458,9.83
26 11 15,344.81,952 173 627.28,1 095 938 275 041.51,2 461,9.7
27 11 15,343.12,1 012 730 352.47,1 090 557 566 280.61,2 455,9.79
30 11 15,344.54,2 471 499 922.53,1 095 079 983 299.28,2 455,9.73
01 12 15,345.52,1 436 935 655.5,1 098 192 770 929.05,2 455,9.69
02 12 15,346.23,1 256 108 680.6,1 100 447 794 275.37,2 456,9.66
03 12 15,345.59,1 361 442 130.85,1 098 410 231 549.87,2 455,9.69
04 12 15,346.03,1 661 252 680.02,1 099 819 199 433.98,2 455,9.68
07 12 15,344.67,1 030 700 194.49,1 095 483 974 792.26,2 447,9.76
08 12 15,342.77,1 448 541 054.68,1 089 434 768 637.55,2 437,9.84
09 12 15,343.75,1 170 023 411.45,1 092 555 563 820.79,2 439,9.8
10 12 15,344.86,364 416 803.46,1 096 079 553 390.38,2 442,9.76
11 12 15,345.03,2 645 176 739.1,1 096 620 714 777.92,2 442,9.75
14 12 15,342.04,1 091 788 500.35,1 087 128 607 239.71,2 429,9.91
15 12 15,343.05,2 118 766 761.48,1 090 333 030 010.76,2 430,9.86
16 12 15,343.81,2 468 713 805.81,1 092 736 546 412.64,2 433,9.83
17 12 15,343.91,177 023 752.45,1 093 040 180 072.73,2 429,9.82
18 12 15,344.67,335 934 453.09,1 095 455 669 449.36,2 429,9.79
21 12 15,344.36,145 044 027.23,1 094 460 488 335.12,2 424,9.82
22 12 15,344.17,3 262 269 195.94,1 093 860 051 799.13,2 424,9.83
23 12 15,343.45,7 635 359 553.13,1 091 569 295 742.22,2 420,9.87
24 12 15,345.11,675 134 452.29,1 096 856 715 346.61,2 420,9.79
25 12 15,345.87,536 008 697.88,1 099 287 255 250.43,2 423,9.76
28 12 15,346.59,648 034 959.36,1 101 588 954 876.32,2 421,9.74
29 12 15,347.37,1 837 062 818.37,1 104 072 941 328.37,2 422,9.7
30 12 15,347.61,162 791 943.32,1 104 834 645 344.19,2 417,9.69
04 01 16,348.82,2 119 224.75,1 108 671 940 404.08,2 417,9.65
05 01 16,350.03,1 406 400.09,1 112 530 438 069.69,2 419,9.6
06 01 16,349.6,12 115 415.35,1 111 175 599 802.68,2 417,9.62
11 01 16,342.93,1 740 309 530.71,1 089 984 822 347.23,2 396,9.98
12 01 16,339.36,2 080 911 124.42,1 078 634 702 200.74,2 388,10.16
13 01 16,337.94,2 462 207 874.99,1 074 126 981 707.32,2 383,10.24
14 01 16,335.53,3 463 056 200.09,1 066 471 051 693.44,2 377,10.37
15 01 16,332.54,1 135 746 949.64,1 056 958 802 269.17,2 370,10.53
18 01 16,330.69,482 748 629.52,1 051 082 780 450.63,2 358,10.63
19 01 16,334.6,6 051 546 155.38,1 063 504 471 419.1,2 364,10.43
20 01 16,329.16,11 335 000 226.23,1 046 202 743 571.16,2 355,10.69
21 01 16,326.45,8 863 661 296.73,1 037 594 577 745,2 347,10.85
22 01 16,331.52,3 745 108 626.47,1 053 700 360 999.31,2 358,10.58
25 01 16,334.1,2 946 415 045.93,1 061 888 884 493.62,2 364,10.47
26 01 16,333.85,1 627 165 955.91,1 061 094 917 007.66,2 357,10.47
27 01 16,335.07,943 518 453.93,1 064 970 558 192.67,2 375,10.32
28 01 16,339.13,2 259 168 618.7,1 077 876 617 409.2,2 382,10.12
29 01 16,338.44,2 613 101 571.79,1 075 698 419 656.07,2 379,10.16
01 02 16,336.13,1 961 298 599.23,1 068 341 987 830.36,2 370,10.29
02 02 16,334.09,2 001 006 928.7,1 061 851 280 769.14,2 363,10.4
03 02 16,331.59,4 336 704 723.99,1 053 894 488 574.53,2 399,10.3
04 02 16,333.39,6 264 720 530.38,1 059 611 977 354.39,2 402,10.22
05 02 16,333.22,783 175 918.73,1 059 066 919 083.34,2 400,10.23
08 02 16,333.32,2 380 531 581.77,1 059 373 561 931.61,2 397,10.24
09 02 16,331.12,9 643 861 447.95,1 052 373 422 223.29,2 390,10.36
10 02 16,330.34,2 770 413 926.05,1 049 899 774 886.82,2 402,10.33
11 02 16,330.72,2 464 460 980.8,1 051 117 515 414,2 404,10.33
12 02 16,330.58,644 745 004.27,1 050 669 199 859.19,2 400,10.33
15 02 16,334.11,1 571 467 727.74,1 061 895 806 313.91,2 405,10.16
16 02 16,333.33,1 600 787 445.06,1 059 419 826 038.53,2 403,10.21
17 02 16,330,2 259 429 917.47,1 048 841 168 411.88,2 422,10.21
18 02 16,333.61,1 103 720 835.9,1 060 326 899 407.98,2 428,10.03
19 02 16,334.03,757 559 744.14,1 061 654 130 288.35,2 429,10.02
20 02 16,334.51,16 181 575.93,1 063 182 279 068.21,2 427,9.99
22 02 16,335.57,39 708 079.64,1 066 539 359 395.27,2 429,9.95
24 02 16,333.06,2 511 292 868.75,1 058 570 958 202.26,2 450,9.95
25 02 16,336.89,3 347 871 894.83,1 070 751 575 925.8,2 457,9.77
26 02 16,339.1,1 880 438 998.35,1 077 786 099 660.11,2 461,9.66
29 02 16,338.66,542 533 210.86,1 076 377 164 024.95,2 456,9.69
01 03 16,342.99,3 185 421 674.96,1 090 124 690 301.06,2 466,9.49
02 03 16,345.03,1 436 212 853.54,1 096 597 767 229.66,2 468,9.39
03 03 16,345.36,1 719 745 428.53,1 097 632 440 069.27,2 466,9.38
04 03 16,347.05,390 829 219.76,1 102 991 902 465.17,2 470,9.3
07 03 16,348.22,61 686 844.55,1 106 705 321 512.2,2 472,9.27
09 03 16,347.62,2 258 570 661.49,1 104 806 246 208.14,2 464,9.3
10 03 16,347.83,2 749 701 618.72,1 105 483 830 748.02,2 464,9.29
11 03 16,346.4,2 565 813 608.17,1 100 942 183 084.95,2 462,9.37
14 03 16,344.67,1 268 201 425.51,1 095 446 693 680.68,2 451,9.46
15 03 16,343.56,1 573 432 600.02,1 091 910 669 567.63,2 448,9.51
16 03 16,343.7,2 485 649 155.29,1 092 344 812 716.38,2 444,9.5
17 03 16,348.79,2 746 677 860.11,1 108 526 652 700.67,2 458,9.27
18 03 16,352.45,2 786 531 389.89,1 120 158 320 411.37,2 464,9.1
21 03 16,352.45,1 022 657 042.01,1 120 157 774 531.59,2 457,9.11
22 03 16,352.83,1 457 491 408.18,1 121 361 982 362.98,2 459,9.1
23 03 16,351.4,1 133 785 229.04,1 116 828 553 625.09,2 456,9.17
24 03 16,348.43,4 245 077 274.4,1 107 384 817 141.23,2 450,9.32
25 03 16,350.58,453 513 339.68,1 114 212 491 215.9,2 454,9.23
28 03 16,350.73,119 677 379.88,1 114 699 964 702.45,2 450,9.23
29 03 16,349.56,1 123 704 743.54,1 110 966 344 961.42,2 446,9.29
30 03 16,351.78,1 762 963 341,1 118 020 069 547.42,2 449,9.19
31 03 16,352.32,665 958 653.99,1 119 731 440 937.05,2 449,9.16
01 04 16,352.08,1 530 209 853.7,1 118 971 239 138.97,2 448,9.18
04 04 16,351.73,150 800 479.31,1 117 866 224 325.8,2 441,9.2
05 04 16,350.94,360 641 315.88,1 115 342 205 402.12,2 441,9.25
06 04 16,350.87,709 228 790.83,1 115 115 825 187.67,2 440,9.26
07 04 16,349.13,886 216 924.06,1 109 572 695 074.02,2 434,9.35
08 04 16,349.85,1 584 576 035.49,1 111 874 614 782.8,2 434,9.31
11 04 16,350.68,817 742 675,1 114 501 178 519.65,2 433,9.29
12 04 16,351.27,1 844 567 925.28,1 116 390 611 569.09,2 434,9.27
13 04 16,351.29,533 024 207.18,1 116 457 802 311.76,2 433,9.27
